workerid,rt,content,trigger,short_trigger,question_type,trigger_class,response,block,age,trial
211,5735,hat,MC3,MC,ai,NonProj,0.01,block1,37,17
211,5768,zoo,MC4,MC,ai,NonProj,0.03,block1,37,18
211,7115,pool,realize,realize,ai,C,1,block1,37,19
211,19122,horse,MC8,MC,ai,NonProj,0,block1,37,20
211,6385,zoo,MC4,MC,projective,NonProj,0,block2,37,21
211,8906,bmw,noticed,noticed,projective,C,0.98,block2,37,22
211,19206,yoga,is_annoyed,is_annoyed,projective,C,0.98,block2,37,23
211,9932,purple,saw,saw,projective,C,1,block2,37,24
211,23653,swing,MC7,MC,projective,NonProj,0.03,block2,37,25
211,5250,picture,MC1,MC,projective,NonProj,0.02,block2,37,26
211,4831,garage,MC6,MC,projective,NonProj,0.01,block2,37,27
211,4775,hat,MC3,MC,projective,NonProj,0.03,block2,37,28
211,4591,nails,confessed,confessed,projective,C,0.99,block2,37,29
211,6633,chili,revealed,revealed,projective,C,0.99,block2,37,30
211,17288,horse,MC8,MC,projective,NonProj,0.01,block2,37,31
211,23067,dancing,established,established,projective,C,0.01,block2,37,32
211,16124,poem,learned,learned,projective,C,0.98,block2,37,33
211,6084,cupcakes,MC5,MC,projective,NonProj,0.02,block2,37,34
211,5484,frisbee,MC2,MC,projective,NonProj,0.03,block2,37,35
211,10351,tea,discovered,discovered,projective,C,0.96,block2,37,36
211,9300,poodle,is_aware,is_aware,projective,C,1,block2,37,37
211,6680,ditch,found_out,found_out,projective,C,1,block2,37,38
211,9150,damp,is_amused,is_amused,projective,C,1,block2,37,39
211,26431,pool,realize,realize,projective,C,0.97,block2,37,40
213,48171,zoo,MC7,MC,ai,NonProj,0.03,block1,39,1
213,13459,picture,discovered,discovered,ai,C,0.96,block1,39,2
213,6051,bmw,MC3,MC,ai,NonProj,0.04,block1,39,3
213,10570,poodle,noticed,noticed,ai,C,0.99,block1,39,4
213,8946,nails,is_annoyed,is_annoyed,ai,C,0.98,block1,39,5
213,6614,damp,MC4,MC,ai,NonProj,0.0600000000000001,block1,39,6
213,9103,yoga,found_out,found_out,ai,C,0.95,block1,39,7
213,14485,tea,revealed,revealed,ai,C,0.92,block1,39,8
213,3863,cupcakes,MC6,MC,ai,NonProj,0.01,block1,39,9
213,33792,garage,established,established,ai,C,0.01,block1,39,10
213,7817,chili,is_aware,is_aware,ai,C,0.97,block1,39,11
213,4797,horse,MC8,MC,ai,NonProj,0.03,block1,39,12
213,5982,dancing,MC1,MC,ai,NonProj,0.03,block1,39,13
213,6554,hat,learned,learned,ai,C,0.92,block1,39,14
213,7251,purple,MC2,MC,ai,NonProj,0.1,block1,39,15
213,10199,ditch,realize,realize,ai,C,0.93,block1,39,16
213,4183,swing,MC5,MC,ai,NonProj,0.04,block1,39,17
213,11255,poem,confessed,confessed,ai,C,0.91,block1,39,18
213,24516,frisbee,saw,saw,ai,C,0.9,block1,39,19
213,6435,pool,is_amused,is_amused,ai,C,0.96,block1,39,20
213,14971,chili,is_aware,is_aware,projective,C,0.99,block2,39,21
213,18136,picture,discovered,discovered,projective,C,0.99,block2,39,22
213,9081,swing,MC5,MC,projective,NonProj,0,block2,39,23
213,7403,poodle,noticed,noticed,projective,C,0.99,block2,39,24
213,6181,frisbee,saw,saw,projective,C,1,block2,39,25
213,7389,tea,revealed,revealed,projective,C,0.95,block2,39,26
213,5618,garage,established,established,projective,C,0.09,block2,39,27
213,6513,ditch,realize,realize,projective,C,0.96,block2,39,28
213,10465,poem,confessed,confessed,projective,C,0.01,block2,39,29
213,12718,purple,MC2,MC,projective,NonProj,0.02,block2,39,30
213,7552,nails,is_annoyed,is_annoyed,projective,C,1,block2,39,31
213,5288,zoo,MC7,MC,projective,NonProj,0.01,block2,39,32
213,8179,damp,MC4,MC,projective,NonProj,0.04,block2,39,33
213,31985,cupcakes,MC6,MC,projective,NonProj,0.02,block2,39,34
213,5434,horse,MC8,MC,projective,NonProj,0.02,block2,39,35
213,8218,pool,is_amused,is_amused,projective,C,0.99,block2,39,36
213,15271,hat,learned,learned,projective,C,0.91,block2,39,37
213,13465,yoga,found_out,found_out,projective,C,0.97,block2,39,38
213,5067,dancing,MC1,MC,projective,NonProj,0.04,block2,39,39
213,3736,bmw,MC3,MC,projective,NonProj,0.05,block2,39,40
214,25037,dancing,realize,realize,projective,C,1,block1,25,1
214,12424,zoo,revealed,revealed,projective,C,1,block1,25,2
214,11103,chili,MC6,MC,projective,NonProj,0,block1,25,3
214,10927,hat,is_aware,is_aware,projective,C,1,block1,25,4
214,13121,nails,learned,learned,projective,C,1,block1,25,5
214,15514,tea,MC8,MC,projective,NonProj,0,block1,25,6
214,17105,picture,discovered,discovered,projective,C,1,block1,25,7
214,20968,yoga,saw,saw,projective,C,1,block1,25,8
214,6727,poem,MC1,MC,projective,NonProj,0,block1,25,9
214,13333,damp,is_annoyed,is_annoyed,projective,C,1,block1,25,10
214,13210,cupcakes,MC7,MC,projective,NonProj,0,block1,25,11
214,7837,horse,MC4,MC,projective,NonProj,0,block1,25,12
214,11081,swing,MC3,MC,projective,NonProj,0,block1,25,13
214,12704,garage,established,established,projective,C,0.79,block1,25,14
214,6010,poodle,is_amused,is_amused,projective,C,0.99,block1,25,15
214,11113,pool,noticed,noticed,projective,C,0.98,block1,25,16
214,26288,ditch,confessed,confessed,projective,C,0.69,block1,25,17
214,6672,frisbee,MC2,MC,projective,NonProj,0.03,block1,25,18
214,11640,purple,found_out,found_out,projective,C,1,block1,25,19
214,9594,bmw,MC5,MC,projective,NonProj,0.01,block1,25,20
214,17355,hat,is_aware,is_aware,ai,C,1,block2,25,21
214,16622,nails,learned,learned,ai,C,1,block2,25,22
214,26189,yoga,saw,saw,ai,C,0.76,block2,25,23
214,10864,poem,MC1,MC,ai,NonProj,0,block2,25,24
214,27415,picture,discovered,discovered,ai,C,0.78,block2,25,25
214,7671,chili,MC6,MC,ai,NonProj,0,block2,25,26
214,21030,zoo,revealed,revealed,ai,C,0.81,block2,25,27
214,19025,garage,established,established,ai,C,0.19,block2,25,28
214,9272,frisbee,MC2,MC,ai,NonProj,0.04,block2,25,29
214,14885,poodle,is_amused,is_amused,ai,C,0.87,block2,25,30
214,10048,swing,MC3,MC,ai,NonProj,0,block2,25,31
214,7673,cupcakes,MC7,MC,ai,NonProj,0.02,block2,25,32
214,30418,ditch,confessed,confessed,ai,C,0.37,block2,25,33
214,9660,bmw,MC5,MC,ai,NonProj,0,block2,25,34
214,5920,tea,MC8,MC,ai,NonProj,0,block2,25,35
214,11304,dancing,realize,realize,ai,C,1,block2,25,36
214,11079,damp,is_annoyed,is_annoyed,ai,C,1,block2,25,37
214,8472,purple,found_out,found_out,ai,C,1,block2,25,38
214,15208,pool,noticed,noticed,ai,C,0.82,block2,25,39
214,6159,horse,MC4,MC,ai,NonProj,0,block2,25,40
215,21203,zoo,realize,realize,ai,C,0.93,block1,35,1
215,10724,swing,MC8,MC,ai,NonProj,0.09,block1,35,2
215,20473,hat,learned,learned,ai,C,0.92,block1,35,3
215,8761,picture,is_amused,is_amused,ai,C,0.89,block1,35,4
215,12040,purple,MC7,MC,ai,NonProj,0.05,block1,35,5
215,8793,bmw,discovered,discovered,ai,C,0.93,block1,35,6
215,5852,garage,MC2,MC,ai,NonProj,0.05,block1,35,7
215,10037,pool,noticed,noticed,ai,C,0.92,block1,35,8
215,13823,ditch,revealed,revealed,ai,C,0.91,block1,35,9
215,6515,dancing,is_aware,is_aware,ai,C,0.92,block1,35,10
215,12903,damp,established,established,ai,C,0.77,block1,35,11
215,9457,yoga,saw,saw,ai,C,0.94,block1,35,12
215,4864,cupcakes,MC1,MC,ai,NonProj,0.04,block1,35,13
215,6702,horse,is_annoyed,is_annoyed,ai,C,0.93,block1,35,14
215,7752,poem,MC3,MC,ai,NonProj,0.0600000000000001,block1,35,15
215,5494,frisbee,MC4,MC,ai,NonProj,0.04,block1,35,16
215,7106,nails,MC6,MC,ai,NonProj,0.04,block1,35,17
215,14529,tea,confessed,confessed,ai,C,0.92,block1,35,18
215,5992,poodle,MC5,MC,ai,NonProj,0.0600000000000001,block1,35,19
215,7458,chili,found_out,found_out,ai,C,0.89,block1,35,20
215,19005,tea,confessed,confessed,projective,C,0.08,block2,35,21
215,14964,yoga,saw,saw,projective,C,0.48,block2,35,22
215,12508,damp,established,established,projective,C,0.27,block2,35,23
215,22161,pool,noticed,noticed,projective,C,0.72,block2,35,24
215,11457,bmw,discovered,discovered,projective,C,0.46,block2,35,25
215,13041,horse,is_annoyed,is_annoyed,projective,C,0.84,block2,35,26
215,5782,zoo,realize,realize,projective,C,0.73,block2,35,27
215,19609,picture,is_amused,is_amused,projective,C,0.79,block2,35,28
215,12171,swing,MC8,MC,projective,NonProj,0.15,block2,35,29
215,3747,frisbee,MC4,MC,projective,NonProj,0.15,block2,35,30
215,11871,chili,found_out,found_out,projective,C,0.34,block2,35,31
215,15263,ditch,revealed,revealed,projective,C,0.27,block2,35,32
215,6704,poem,MC3,MC,projective,NonProj,0.1,block2,35,33
215,11275,hat,learned,learned,projective,C,0.31,block2,35,34
215,9999,dancing,is_aware,is_aware,projective,C,0.76,block2,35,35
215,6118,purple,MC7,MC,projective,NonProj,0.19,block2,35,36
215,4892,poodle,MC5,MC,projective,NonProj,0.08,block2,35,37
215,4322,nails,MC6,MC,projective,NonProj,0.09,block2,35,38
215,4893,cupcakes,MC1,MC,projective,NonProj,0.13,block2,35,39
215,6250,garage,MC2,MC,projective,NonProj,0.2,block2,35,40
216,19901,bmw,noticed,noticed,ai,C,0.96,block1,26,1
216,19256,chili,discovered,discovered,ai,C,0.6,block1,26,2
216,8055,poem,is_amused,is_amused,ai,C,0.98,block1,26,3
216,12774,swing,MC1,MC,ai,NonProj,0.09,block1,26,4
216,6854,poodle,realize,realize,ai,C,0.97,block1,26,5
216,10959,purple,confessed,confessed,ai,C,0.89,block1,26,6
216,7123,cupcakes,MC4,MC,ai,NonProj,0.04,block1,26,7
216,7696,dancing,is_aware,is_aware,ai,C,0.97,block1,26,8
216,12553,damp,MC8,MC,ai,NonProj,0.03,block1,26,9
216,9203,ditch,MC2,MC,ai,NonProj,0.05,block1,26,10
216,8537,garage,MC6,MC,ai,NonProj,0.04,block1,26,11
216,17497,horse,found_out,found_out,ai,C,0.83,block1,26,12
216,12105,hat,MC5,MC,ai,NonProj,0.05,block1,26,13
216,12944,pool,learned,learned,ai,C,0.87,block1,26,14
216,12843,yoga,established,established,ai,C,0.32,block1,26,15
216,10311,picture,MC7,MC,ai,NonProj,0.03,block1,26,16
216,11286,tea,revealed,revealed,ai,C,0.9,block1,26,17
216,13913,frisbee,saw,saw,ai,C,0.91,block1,26,18
216,10896,nails,is_annoyed,is_annoyed,ai,C,0.98,block1,26,19
216,6111,zoo,MC3,MC,ai,NonProj,0.02,block1,26,20
216,8348,zoo,MC3,MC,projective,NonProj,0.02,block2,26,21
216,14062,horse,found_out,found_out,projective,C,0.77,block2,26,22
216,18737,frisbee,saw,saw,projective,C,0.95,block2,26,23
216,7155,nails,is_annoyed,is_annoyed,projective,C,0.97,block2,26,24
216,9972,swing,MC1,MC,projective,NonProj,0.01,block2,26,25
216,16290,purple,confessed,confessed,projective,C,0.89,block2,26,26
216,7352,hat,MC5,MC,projective,NonProj,0,block2,26,27
216,5695,picture,MC7,MC,projective,NonProj,0.02,block2,26,28
216,12162,bmw,noticed,noticed,projective,C,0.96,block2,26,29
216,13310,tea,revealed,revealed,projective,C,0.76,block2,26,30
216,8364,poem,is_amused,is_amused,projective,C,0.98,block2,26,31
216,14839,poodle,realize,realize,projective,C,0.99,block2,26,32
216,11773,pool,learned,learned,projective,C,0.67,block2,26,33
216,11683,damp,MC8,MC,projective,NonProj,0.02,block2,26,34
216,22790,dancing,is_aware,is_aware,projective,C,0.97,block2,26,35
216,8742,garage,MC6,MC,projective,NonProj,0,block2,26,36
216,5722,ditch,MC2,MC,projective,NonProj,0.02,block2,26,37
216,5417,cupcakes,MC4,MC,projective,NonProj,0.01,block2,26,38
216,14778,yoga,established,established,projective,C,0.17,block2,26,39
216,18808,chili,discovered,discovered,projective,C,0.92,block2,26,40
217,18233,dancing,learned,learned,ai,C,0.73,block1,25,1
217,10847,chili,MC2,MC,ai,NonProj,0.02,block1,25,2
217,10151,zoo,MC1,MC,ai,NonProj,0.01,block1,25,3
217,6895,poodle,saw,saw,ai,C,0.89,block1,25,4
217,6953,horse,MC7,MC,ai,NonProj,0.01,block1,25,5
217,4288,garage,MC8,MC,ai,NonProj,0.01,block1,25,6
217,6040,purple,MC5,MC,ai,NonProj,0.02,block1,25,7
217,5392,frisbee,MC4,MC,ai,NonProj,0.02,block1,25,8
217,6273,ditch,is_amused,is_amused,ai,C,0.88,block1,25,9
217,8903,tea,noticed,noticed,ai,C,0.88,block1,25,10
217,3871,yoga,MC3,MC,ai,NonProj,0.01,block1,25,11
217,166170,pool,discovered,discovered,ai,C,0.83,block1,25,12
217,6911,picture,revealed,revealed,ai,C,0.78,block1,25,13
217,7232,hat,is_aware,is_aware,ai,C,0.9,block1,25,14
217,7736,cupcakes,confessed,confessed,ai,C,0.7,block1,25,15
217,6561,nails,is_annoyed,is_annoyed,ai,C,0.93,block1,25,16
217,11744,damp,established,established,ai,C,0.2,block1,25,17
217,8560,swing,MC6,MC,ai,NonProj,0.02,block1,25,18
217,8360,bmw,found_out,found_out,ai,C,0.25,block1,25,19
217,13014,poem,realize,realize,ai,C,0.92,block1,25,20
217,8522,dancing,learned,learned,projective,C,0.63,block2,25,21
217,11785,bmw,found_out,found_out,projective,C,0.86,block2,25,22
217,4359,damp,established,established,projective,C,0.11,block2,25,23
217,4456,swing,MC6,MC,projective,NonProj,0.01,block2,25,24
217,3311,horse,MC7,MC,projective,NonProj,0,block2,25,25
217,8681,hat,is_aware,is_aware,projective,C,0.91,block2,25,26
217,4352,yoga,MC3,MC,projective,NonProj,0.02,block2,25,27
217,6598,tea,noticed,noticed,projective,C,0.93,block2,25,28
217,6753,pool,discovered,discovered,projective,C,0.79,block2,25,29
217,6160,cupcakes,confessed,confessed,projective,C,0.25,block2,25,30
217,6376,nails,is_annoyed,is_annoyed,projective,C,0.94,block2,25,31
217,19791,garage,MC8,MC,projective,NonProj,0,block2,25,32
217,7288,ditch,is_amused,is_amused,projective,C,0.98,block2,25,33
217,4647,zoo,MC1,MC,projective,NonProj,0,block2,25,34
217,2864,chili,MC2,MC,projective,NonProj,0.01,block2,25,35
217,8063,picture,revealed,revealed,projective,C,0.57,block2,25,36
217,5688,poodle,saw,saw,projective,C,0.96,block2,25,37
217,7313,purple,MC5,MC,projective,NonProj,0.01,block2,25,38
217,5263,frisbee,MC4,MC,projective,NonProj,0.02,block2,25,39
217,6639,poem,realize,realize,projective,C,0.98,block2,25,40
218,44300,pool,established,established,ai,C,0,block1,41,1
218,13080,swing,MC7,MC,ai,NonProj,0,block1,41,2
218,16548,dancing,found_out,found_out,ai,C,0,block1,41,3
218,6087,hat,MC2,MC,ai,NonProj,0,block1,41,4
218,11690,tea,MC3,MC,ai,NonProj,0,block1,41,5
218,8005,bmw,MC6,MC,ai,NonProj,0,block1,41,6
218,16948,poodle,is_amused,is_amused,ai,C,0.93,block1,41,7
218,6353,nails,MC8,MC,ai,NonProj,0,block1,41,8
218,9306,chili,MC4,MC,ai,NonProj,0,block1,41,9
218,17850,ditch,learned,learned,ai,C,0.9,block1,41,10
218,13238,horse,is_annoyed,is_annoyed,ai,C,0.92,block1,41,11
218,11620,poem,is_aware,is_aware,ai,C,0.87,block1,41,12
218,13940,frisbee,discovered,discovered,ai,C,0.9,block1,41,13
218,13000,zoo,saw,saw,ai,C,0.89,block1,41,14
218,11927,garage,revealed,revealed,ai,C,0.92,block1,41,15
218,11870,purple,realize,realize,ai,C,0.92,block1,41,16
218,11580,yoga,noticed,noticed,ai,C,0.9,block1,41,17
218,18002,picture,confessed,confessed,ai,C,0.74,block1,41,18
218,9219,damp,MC5,MC,ai,NonProj,0,block1,41,19
218,9786,cupcakes,MC1,MC,ai,NonProj,0,block1,41,20
218,17906,pool,established,established,projective,C,0.09,block2,41,21
218,11126,purple,realize,realize,projective,C,0.9,block2,41,22
218,7134,horse,is_annoyed,is_annoyed,projective,C,0.98,block2,41,23
218,9693,hat,MC2,MC,projective,NonProj,0.06,block2,41,24
218,7405,tea,MC3,MC,projective,NonProj,0.08,block2,41,25
218,8679,yoga,noticed,noticed,projective,C,0.94,block2,41,26
218,9265,poem,is_aware,is_aware,projective,C,0.95,block2,41,27
218,8703,zoo,saw,saw,projective,C,0.95,block2,41,28
218,7019,nails,MC8,MC,projective,NonProj,0,block2,41,29
218,7452,dancing,found_out,found_out,projective,C,0.97,block2,41,30
218,6796,swing,MC7,MC,projective,NonProj,0.05,block2,41,31
218,10839,frisbee,discovered,discovered,projective,C,0.91,block2,41,32
218,12522,picture,confessed,confessed,projective,C,0.93,block2,41,33
218,11941,garage,revealed,revealed,projective,C,0.9,block2,41,34
218,8341,poodle,is_amused,is_amused,projective,C,0.92,block2,41,35
218,9784,cupcakes,MC1,MC,projective,NonProj,0.05,block2,41,36
218,5120,chili,MC4,MC,projective,NonProj,0.06,block2,41,37
218,7027,bmw,MC6,MC,projective,NonProj,0,block2,41,38
218,8646,ditch,learned,learned,projective,C,1,block2,41,39
218,7039,damp,MC5,MC,projective,NonProj,0.05,block2,41,40
219,10037,bmw,MC3,MC,projective,NonProj,0,block1,54,1
219,7896,poem,saw,saw,projective,C,0.97,block1,54,2
219,8375,picture,MC6,MC,projective,NonProj,0,block1,54,3
219,6358,zoo,found_out,found_out,projective,C,0.98,block1,54,4
219,8585,damp,discovered,discovered,projective,C,0.98,block1,54,5
219,7105,swing,MC8,MC,projective,NonProj,0,block1,54,6
219,10506,hat,established,established,projective,C,0.02,block1,54,7
219,8320,pool,confessed,confessed,projective,C,0.98,block1,54,8
219,7967,yoga,realize,realize,projective,C,0.98,block1,54,9
219,6188,purple,MC7,MC,projective,NonProj,0.01,block1,54,10
219,6764,ditch,is_annoyed,is_annoyed,projective,C,0.98,block1,54,11
219,6517,nails,is_amused,is_amused,projective,C,0.98,block1,54,12
219,4817,poodle,noticed,noticed,projective,C,0.98,block1,54,13
219,6893,frisbee,learned,learned,projective,C,0.98,block1,54,14
219,6067,horse,MC1,MC,projective,NonProj,0.02,block1,54,15
219,4859,dancing,MC4,MC,projective,NonProj,0,block1,54,16
219,5316,garage,MC2,MC,projective,NonProj,0.01,block1,54,17
219,6074,tea,MC5,MC,projective,NonProj,0.01,block1,54,18
219,6166,cupcakes,is_aware,is_aware,projective,C,0.98,block1,54,19
219,8486,chili,revealed,revealed,projective,C,0.97,block1,54,20
219,8005,frisbee,learned,learned,ai,C,0.99,block2,54,21
219,4431,swing,MC8,MC,ai,NonProj,0.01,block2,54,22
219,4866,poodle,noticed,noticed,ai,C,0.99,block2,54,23
219,5478,pool,confessed,confessed,ai,C,0.98,block2,54,24
219,3930,dancing,MC4,MC,ai,NonProj,0.02,block2,54,25
219,6358,zoo,found_out,found_out,ai,C,0.99,block2,54,26
219,5636,bmw,MC3,MC,ai,NonProj,0.02,block2,54,27
219,7037,hat,established,established,ai,C,0.01,block2,54,28
219,3519,garage,MC2,MC,ai,NonProj,0.02,block2,54,29
219,4075,poem,saw,saw,ai,C,0.97,block2,54,30
219,6413,yoga,realize,realize,ai,C,0.99,block2,54,31
219,8373,picture,MC6,MC,ai,NonProj,0.02,block2,54,32
219,6976,nails,is_amused,is_amused,ai,C,0.99,block2,54,33
219,4617,tea,MC5,MC,ai,NonProj,0.02,block2,54,34
219,3865,damp,discovered,discovered,ai,C,0.99,block2,54,35
219,3659,horse,MC1,MC,ai,NonProj,0.03,block2,54,36
219,4075,purple,MC7,MC,ai,NonProj,0.01,block2,54,37
219,4345,cupcakes,is_aware,is_aware,ai,C,0.99,block2,54,38
219,3600,chili,revealed,revealed,ai,C,0.99,block2,54,39
219,4868,ditch,is_annoyed,is_annoyed,ai,C,0.99,block2,54,40
220,14478,garage,established,established,projective,C,0,block1,24,1
220,37113,bmw,saw,saw,projective,C,0.08,block1,24,2
220,5854,nails,is_annoyed,is_annoyed,projective,C,0.98,block1,24,3
220,31980,chili,is_amused,is_amused,projective,C,0.83,block1,24,4
220,24604,zoo,confessed,confessed,projective,C,0.83,block1,24,5
220,6017,ditch,MC5,MC,projective,NonProj,0,block1,24,6
220,6503,cupcakes,found_out,found_out,projective,C,0.94,block1,24,7
220,6789,purple,realize,realize,projective,C,0.94,block1,24,8
220,155474,horse,is_aware,is_aware,projective,C,0.9,block1,24,9
220,2708,dancing,MC3,MC,projective,NonProj,0.1,block1,24,10
220,7177,tea,MC1,MC,projective,NonProj,0,block1,24,11
220,14493,poodle,discovered,discovered,projective,C,0.95,block1,24,12
220,100448,swing,MC2,MC,projective,NonProj,0.08,block1,24,13
220,6255,picture,learned,learned,projective,C,0.98,block1,24,14
220,3926,frisbee,noticed,noticed,projective,C,0.96,block1,24,15
220,4635,damp,MC8,MC,projective,NonProj,0,block1,24,16
220,12679,yoga,MC4,MC,projective,NonProj,0.02,block1,24,17
220,35291,poem,revealed,revealed,projective,C,0.99,block1,24,18
220,4342,hat,MC7,MC,projective,NonProj,0.03,block1,24,19
220,2881,pool,MC6,MC,projective,NonProj,0.04,block1,24,20
220,66266,poem,revealed,revealed,ai,C,1,block2,24,21
220,6019,nails,is_annoyed,is_annoyed,ai,C,1,block2,24,22
220,3869,pool,MC6,MC,ai,NonProj,0,block2,24,23
220,103873,hat,MC7,MC,ai,NonProj,0.03,block2,24,24
220,7628,cupcakes,found_out,found_out,ai,C,0.99,block2,24,25
220,3577,garage,established,established,ai,C,0.96,block2,24,26
220,38375,frisbee,noticed,noticed,ai,C,0.94,block2,24,27
220,53876,ditch,MC5,MC,ai,NonProj,0.03,block2,24,28
220,3534,purple,realize,realize,ai,C,0.96,block2,24,29
220,2767,picture,learned,learned,ai,C,0.93,block2,24,30
220,4782,horse,is_aware,is_aware,ai,C,0.95,block2,24,31
220,3566,dancing,MC3,MC,ai,NonProj,0.02,block2,24,32
220,3948,swing,MC2,MC,ai,NonProj,0.02,block2,24,33
220,3015,chili,is_amused,is_amused,ai,C,0.95,block2,24,34
220,3771,bmw,saw,saw,ai,C,0.9,block2,24,35
220,3541,damp,MC8,MC,ai,NonProj,0.0600000000000001,block2,24,36
220,3622,poodle,discovered,discovered,ai,C,0.93,block2,24,37
220,3193,tea,MC1,MC,ai,NonProj,0,block2,24,38
220,3343,zoo,confessed,confessed,ai,C,0.93,block2,24,39
220,4936,yoga,MC4,MC,ai,NonProj,0,block2,24,40
221,14985,tea,realize,realize,projective,C,0.88,block1,44,1
221,6797,nails,saw,saw,projective,C,1,block1,44,2
221,7705,poodle,found_out,found_out,projective,C,0.82,block1,44,3
221,10513,purple,confessed,confessed,projective,C,0.52,block1,44,4
221,14467,swing,MC1,MC,projective,NonProj,0,block1,44,5
221,8936,frisbee,is_amused,is_amused,projective,C,0.85,block1,44,6
221,4516,hat,noticed,noticed,projective,C,0.92,block1,44,7
221,5183,chili,MC8,MC,projective,NonProj,0,block1,44,8
221,12231,picture,established,established,projective,C,0.3,block1,44,9
221,6317,garage,MC3,MC,projective,NonProj,0,block1,44,10
221,9069,yoga,MC5,MC,projective,NonProj,0,block1,44,11
221,7068,damp,MC7,MC,projective,NonProj,0,block1,44,12
221,6629,zoo,is_annoyed,is_annoyed,projective,C,0.73,block1,44,13
221,5698,cupcakes,MC6,MC,projective,NonProj,0,block1,44,14
221,14904,pool,MC4,MC,projective,NonProj,0,block1,44,15
221,7532,poem,discovered,discovered,projective,C,0.82,block1,44,16
221,5816,horse,learned,learned,projective,C,0.91,block1,44,17
221,6218,bmw,is_aware,is_aware,projective,C,0.87,block1,44,18
221,4817,dancing,revealed,revealed,projective,C,0.92,block1,44,19
221,5762,ditch,MC2,MC,projective,NonProj,0,block1,44,20
221,9047,damp,MC7,MC,ai,NonProj,0,block2,44,21
221,5766,tea,realize,realize,ai,C,1,block2,44,22
221,4635,nails,saw,saw,ai,C,1,block2,44,23
221,9879,poem,discovered,discovered,ai,C,1,block2,44,24
221,4119,garage,MC3,MC,ai,NonProj,0,block2,44,25
221,4335,cupcakes,MC6,MC,ai,NonProj,0,block2,44,26
221,9396,picture,established,established,ai,C,0.33,block2,44,27
221,4604,zoo,is_annoyed,is_annoyed,ai,C,1,block2,44,28
221,5930,bmw,is_aware,is_aware,ai,C,1,block2,44,29
221,4574,yoga,MC5,MC,ai,NonProj,0,block2,44,30
221,3605,pool,MC4,MC,ai,NonProj,0,block2,44,31
221,7420,purple,confessed,confessed,ai,C,0.28,block2,44,32
221,5272,poodle,found_out,found_out,ai,C,1,block2,44,33
221,4930,horse,learned,learned,ai,C,1,block2,44,34
221,3533,frisbee,is_amused,is_amused,ai,C,1,block2,44,35
221,5862,hat,noticed,noticed,ai,C,1,block2,44,36
221,8585,dancing,revealed,revealed,ai,C,0.65,block2,44,37
221,3434,chili,MC8,MC,ai,NonProj,0,block2,44,38
221,3335,swing,MC1,MC,ai,NonProj,0,block2,44,39
221,17645,ditch,MC2,MC,ai,NonProj,0,block2,44,40
222,9700,poodle,revealed,revealed,projective,C,0.99,block1,30,1
222,4750,nails,MC8,MC,projective,NonProj,0.02,block1,30,2
222,9804,dancing,discovered,discovered,projective,C,0.6,block1,30,3
222,4743,chili,MC7,MC,projective,NonProj,0,block1,30,4
222,4510,hat,MC1,MC,projective,NonProj,0,block1,30,5
222,3318,zoo,MC4,MC,projective,NonProj,0,block1,30,6
222,9835,poem,realize,realize,projective,C,0.85,block1,30,7
222,6636,damp,MC2,MC,projective,NonProj,0.05,block1,30,8
222,6439,horse,saw,saw,projective,C,1,block1,30,9
222,11105,swing,learned,learned,projective,C,0.95,block1,30,10
222,6119,bmw,MC5,MC,projective,NonProj,0.09,block1,30,11
222,5715,purple,is_amused,is_amused,projective,C,0.93,block1,30,12
222,6242,frisbee,found_out,found_out,projective,C,0.93,block1,30,13
222,5793,cupcakes,noticed,noticed,projective,C,1,block1,30,14
222,6694,yoga,is_aware,is_aware,projective,C,0.91,block1,30,15
222,8166,ditch,confessed,confessed,projective,C,0.74,block1,30,16
222,5544,picture,MC3,MC,projective,NonProj,0,block1,30,17
222,7955,garage,is_annoyed,is_annoyed,projective,C,0.84,block1,30,18
222,8028,tea,established,established,projective,C,0.24,block1,30,19
222,3530,pool,MC6,MC,projective,NonProj,0,block1,30,20
222,17888,garage,is_annoyed,is_annoyed,ai,C,0.92,block2,30,21
222,6997,poem,realize,realize,ai,C,1,block2,30,22
222,6156,yoga,is_aware,is_aware,ai,C,0.78,block2,30,23
222,5660,poodle,revealed,revealed,ai,C,0.95,block2,30,24
222,6607,tea,established,established,ai,C,0.35,block2,30,25
222,5434,zoo,MC4,MC,ai,NonProj,0,block2,30,26
222,4343,hat,MC1,MC,ai,NonProj,0,block2,30,27
222,3183,pool,MC6,MC,ai,NonProj,0,block2,30,28
222,10878,swing,learned,learned,ai,C,0.7,block2,30,29
222,6950,ditch,confessed,confessed,ai,C,0.96,block2,30,30
222,5762,dancing,discovered,discovered,ai,C,1,block2,30,31
222,5559,purple,is_amused,is_amused,ai,C,1,block2,30,32
222,4522,cupcakes,noticed,noticed,ai,C,1,block2,30,33
222,5656,bmw,MC5,MC,ai,NonProj,0,block2,30,34
222,5815,damp,MC2,MC,ai,NonProj,0,block2,30,35
222,6811,horse,saw,saw,ai,C,0.96,block2,30,36
222,30700,frisbee,found_out,found_out,ai,C,0.97,block2,30,37
222,4620,picture,MC3,MC,ai,NonProj,0,block2,30,38
222,3736,chili,MC7,MC,ai,NonProj,0,block2,30,39
222,3078,nails,MC8,MC,ai,NonProj,0,block2,30,40
