workerid,rt,content,trigger,short_trigger,question_type,trigger_class,response,block,age,trial
199,13540,alcatraz,discover,discover,ai,C,0.99,block1,48,13
199,10153,cheat,MC4,MC,ai,NonProj,0.01,block1,48,14
199,13769,nails,stupid,stupid,ai,C,0.98,block1,48,15
199,18888,nails,stupid,stupid,projective,C,0.8,block2,48,16
199,12876,cupcakes,MC5,MC,projective,NonProj,0.02,block2,48,17
199,9296,bmw,annoyed,annoyed,projective,C,0.79,block2,48,18
199,6072,olives,MC2,MC,projective,NonProj,0.01,block2,48,19
199,8071,cheat,MC4,MC,projective,NonProj,0.01,block2,48,20
199,9251,alcatraz,discover,discover,projective,C,0.8,block2,48,21
199,10507,veggie,NomApp,NomApp,projective,B,0.91,block2,48,22
199,8234,soccer,NRRC,NRRC,projective,B,0.92,block2,48,23
199,7599,hat,possNP,possNP,projective,B,0.91,block2,48,24
199,5468,boyfriend,MC6,MC,projective,NonProj,0.01,block2,48,25
199,11175,play,MC1,MC,projective,NonProj,0.02,block2,48,26
199,24884,aunt,know,know,projective,C,0.99,block2,48,27
199,14326,pizza,only,only,projective,C,0.78,block2,48,28
199,10696,ballet,stop,stop,projective,C,0.9,block2,48,29
199,5293,stuntman,MC3,MC,projective,NonProj,0,block2,48,30
200,16059,boyfriend,MC5,MC,projective,NonProj,0.02,block1,63,1
200,14893,muffins,only,only,projective,C,0.98,block1,63,2
200,6604,play,MC2,MC,projective,NonProj,0.01,block1,63,3
200,10466,aunt,possNP,possNP,projective,B,0.99,block1,63,4
200,9023,stuntman,NomApp,NomApp,projective,B,0.98,block1,63,5
200,27733,nails,discover,discover,projective,C,0.5,block1,63,6
200,8159,cupcakes,know,know,projective,C,0.99,block1,63,7
200,14136,soccer,NRRC,NRRC,projective,B,0.98,block1,63,8
200,7102,bmw,MC1,MC,projective,NonProj,0.02,block1,63,9
200,12986,pizza,annoyed,annoyed,projective,C,0.98,block1,63,10
200,8053,cheat,stupid,stupid,projective,C,0.98,block1,63,11
200,7218,alcatraz,MC4,MC,projective,NonProj,0.02,block1,63,12
200,7519,ballet,stop,stop,projective,C,0.98,block1,63,13
200,4705,veggie,MC6,MC,projective,NonProj,0.01,block1,63,14
200,6137,kids,MC3,MC,projective,NonProj,0.01,block1,63,15
200,15489,ballet,stop,stop,ai,C,0.99,block2,63,16
200,9787,bmw,MC1,MC,ai,NonProj,0.01,block2,63,17
200,6539,boyfriend,MC5,MC,ai,NonProj,0.02,block2,63,18
200,9763,alcatraz,MC4,MC,ai,NonProj,0.01,block2,63,19
200,7007,kids,MC3,MC,ai,NonProj,0.01,block2,63,20
200,18183,cheat,stupid,stupid,ai,C,0.98,block2,63,21
200,14929,cupcakes,know,know,ai,C,0.99,block2,63,22
200,9895,soccer,NRRC,NRRC,ai,B,0.99,block2,63,23
200,8141,play,MC2,MC,ai,NonProj,0,block2,63,24
200,11095,muffins,only,only,ai,C,0.99,block2,63,25
200,5761,veggie,MC6,MC,ai,NonProj,0.02,block2,63,26
200,17059,nails,discover,discover,ai,C,0.49,block2,63,27
200,6213,stuntman,NomApp,NomApp,ai,B,0.98,block2,63,28
200,8368,pizza,annoyed,annoyed,ai,C,0.97,block2,63,29
200,6152,aunt,possNP,possNP,ai,B,0.98,block2,63,30
201,13202,muffins,MC2,MC,ai,NonProj,0,block1,46,1
201,15338,veggie,NomApp,NomApp,ai,B,1,block1,46,2
201,11386,alcatraz,NRRC,NRRC,ai,B,1,block1,46,3
201,10600,cupcakes,MC4,MC,ai,NonProj,0,block1,46,4
201,12435,nails,MC3,MC,ai,NonProj,0,block1,46,5
201,18858,aunt,know,know,ai,C,1,block1,46,6
201,11642,bmw,possNP,possNP,ai,B,1,block1,46,7
201,14673,soccer,discover,discover,ai,C,1,block1,46,8
201,10914,pizza,only,only,ai,C,1,block1,46,9
201,7216,olives,MC1,MC,ai,NonProj,0,block1,46,10
201,9353,ballet,MC6,MC,ai,NonProj,0,block1,46,11
201,13338,play,stop,stop,ai,C,1,block1,46,12
201,9249,hat,annoyed,annoyed,ai,C,1,block1,46,13
201,11865,kids,stupid,stupid,ai,C,1,block1,46,14
201,5041,boyfriend,MC5,MC,ai,NonProj,0,block1,46,15
201,12002,aunt,know,know,projective,C,1,block2,46,16
201,7937,olives,MC1,MC,projective,NonProj,0,block2,46,17
201,7489,veggie,NomApp,NomApp,projective,B,1,block2,46,18
201,7322,ballet,MC6,MC,projective,NonProj,0.01,block2,46,19
201,11289,bmw,possNP,possNP,projective,B,1,block2,46,20
201,6633,cupcakes,MC4,MC,projective,NonProj,0,block2,46,21
201,7448,nails,MC3,MC,projective,NonProj,0,block2,46,22
201,13843,kids,stupid,stupid,projective,C,1,block2,46,23
201,8600,alcatraz,NRRC,NRRC,projective,B,1,block2,46,24
201,8937,hat,annoyed,annoyed,projective,C,1,block2,46,25
201,7962,play,stop,stop,projective,C,1,block2,46,26
201,6225,pizza,only,only,projective,C,0,block2,46,27
201,6193,boyfriend,MC5,MC,projective,NonProj,0,block2,46,28
201,9289,soccer,discover,discover,projective,C,1,block2,46,29
201,6224,muffins,MC2,MC,projective,NonProj,0,block2,46,30
202,18358,nails,MC5,MC,ai,NonProj,0.03,block1,31,1
202,16307,bmw,NomApp,NomApp,ai,B,0.99,block1,31,2
202,6702,stuntman,stupid,stupid,ai,C,0.98,block1,31,3
202,10862,pizza,MC2,MC,ai,NonProj,0.02,block1,31,4
202,8254,kids,MC6,MC,ai,NonProj,0.02,block1,31,5
202,10586,alcatraz,NRRC,NRRC,ai,B,0.99,block1,31,6
202,11984,aunt,possNP,possNP,ai,B,0.99,block1,31,7
202,10081,hat,annoyed,annoyed,ai,C,0.98,block1,31,8
202,16126,play,know,know,ai,C,0.97,block1,31,9
202,11086,ballet,stop,stop,ai,C,0.97,block1,31,10
202,12625,soccer,discover,discover,ai,C,0.96,block1,31,11
202,5765,veggie,MC4,MC,ai,NonProj,0.01,block1,31,12
202,8846,muffins,only,only,ai,C,0.98,block1,31,13
202,5008,cheat,MC1,MC,ai,NonProj,0.03,block1,31,14
202,6218,cupcakes,MC3,MC,ai,NonProj,0.01,block1,31,15
202,12182,play,know,know,projective,C,0.97,block2,31,16
202,5594,soccer,discover,discover,projective,C,0.97,block2,31,17
202,4744,cheat,MC1,MC,projective,NonProj,0.03,block2,31,18
202,7442,bmw,NomApp,NomApp,projective,B,0.98,block2,31,19
202,5148,pizza,MC2,MC,projective,NonProj,0.03,block2,31,20
202,6406,hat,annoyed,annoyed,projective,C,0.97,block2,31,21
202,4602,cupcakes,MC3,MC,projective,NonProj,0.04,block2,31,22
202,7162,nails,MC5,MC,projective,NonProj,0.03,block2,31,23
202,4976,veggie,MC4,MC,projective,NonProj,0.02,block2,31,24
202,6726,stuntman,stupid,stupid,projective,C,0.97,block2,31,25
202,7074,muffins,only,only,projective,C,0.98,block2,31,26
202,7490,aunt,possNP,possNP,projective,B,0.97,block2,31,27
202,5758,alcatraz,NRRC,NRRC,projective,B,0.96,block2,31,28
202,6442,ballet,stop,stop,projective,C,0.97,block2,31,29
202,6546,kids,MC6,MC,projective,NonProj,0.01,block2,31,30
203,5908,bmw,MC1,MC,projective,NonProj,0.04,block1,51,1
203,4768,cheat,MC6,MC,projective,NonProj,0.05,block1,51,2
203,7751,boyfriend,NRRC,NRRC,projective,B,0.92,block1,51,3
203,6925,ballet,NomApp,NomApp,projective,B,0.96,block1,51,4
203,9408,pizza,discover,discover,projective,C,0.59,block1,51,5
203,7726,aunt,possNP,possNP,projective,B,0.92,block1,51,6
203,6482,soccer,annoyed,annoyed,projective,C,0.95,block1,51,7
203,7004,kids,only,only,projective,C,0.03,block1,51,8
203,5601,stuntman,MC2,MC,projective,NonProj,0.03,block1,51,9
203,9623,nails,stupid,stupid,projective,C,0.9,block1,51,10
203,4624,olives,MC5,MC,projective,NonProj,0.03,block1,51,11
203,5071,alcatraz,MC4,MC,projective,NonProj,0.03,block1,51,12
203,4346,veggie,MC3,MC,projective,NonProj,0.07,block1,51,13
203,6677,cupcakes,know,know,projective,C,0.88,block1,51,14
203,6193,play,stop,stop,projective,C,0.96,block1,51,15
203,4435,soccer,annoyed,annoyed,ai,C,1,block2,51,16
203,4023,alcatraz,MC4,MC,ai,NonProj,0.04,block2,51,17
203,4423,aunt,possNP,possNP,ai,B,0.97,block2,51,18
203,3505,veggie,MC3,MC,ai,NonProj,0.03,block2,51,19
203,4894,ballet,NomApp,NomApp,ai,B,0.96,block2,51,20
203,4320,nails,stupid,stupid,ai,C,0.98,block2,51,21
203,3535,cheat,MC6,MC,ai,NonProj,0.02,block2,51,22
203,3415,stuntman,MC2,MC,ai,NonProj,0.04,block2,51,23
203,5887,play,stop,stop,ai,C,0.96,block2,51,24
203,13464,pizza,discover,discover,ai,C,0.86,block2,51,25
203,6583,kids,only,only,ai,C,0.1,block2,51,26
203,4667,olives,MC5,MC,ai,NonProj,0.01,block2,51,27
203,5204,bmw,MC1,MC,ai,NonProj,0.02,block2,51,28
203,4751,boyfriend,NRRC,NRRC,ai,B,1,block2,51,29
203,6048,cupcakes,know,know,ai,C,0.98,block2,51,30
204,6363,soccer,MC5,MC,ai,NonProj,0.1,block1,22,1
204,18293,nails,stupid,stupid,ai,C,0.92,block1,22,2
204,8355,aunt,possNP,possNP,ai,B,0.96,block1,22,3
204,6681,alcatraz,MC6,MC,ai,NonProj,0.04,block1,22,4
204,5205,ballet,stop,stop,ai,C,0.95,block1,22,5
204,6112,bmw,NomApp,NomApp,ai,B,0.96,block1,22,6
204,7606,play,discover,discover,ai,C,0.96,block1,22,7
204,5118,pizza,annoyed,annoyed,ai,C,0.97,block1,22,8
204,10217,cheat,know,know,ai,C,0.97,block1,22,9
204,4639,veggie,NRRC,NRRC,ai,B,0.97,block1,22,10
204,21419,olives,MC3,MC,ai,NonProj,0.02,block1,22,11
204,5027,kids,MC4,MC,ai,NonProj,0.01,block1,22,12
204,6149,muffins,only,only,ai,C,0.98,block1,22,13
204,5389,boyfriend,MC1,MC,ai,NonProj,0.01,block1,22,14
204,6054,cupcakes,MC2,MC,ai,NonProj,0.01,block1,22,15
204,8859,play,discover,discover,projective,C,0.97,block2,22,16
204,4763,veggie,NRRC,NRRC,projective,B,0.98,block2,22,17
204,5261,aunt,possNP,possNP,projective,B,0.97,block2,22,18
204,4165,alcatraz,MC6,MC,projective,NonProj,0.03,block2,22,19
204,14872,olives,MC3,MC,projective,NonProj,0.03,block2,22,20
204,6637,nails,stupid,stupid,projective,C,0.98,block2,22,21
204,4214,ballet,stop,stop,projective,C,0.98,block2,22,22
204,6487,cheat,know,know,projective,C,0.99,block2,22,23
204,4044,pizza,annoyed,annoyed,projective,C,0.99,block2,22,24
204,3743,boyfriend,MC1,MC,projective,NonProj,0.04,block2,22,25
204,7385,soccer,MC5,MC,projective,NonProj,0.05,block2,22,26
204,9402,muffins,only,only,projective,C,0.97,block2,22,27
204,2844,cupcakes,MC2,MC,projective,NonProj,0.02,block2,22,28
204,3666,bmw,NomApp,NomApp,projective,B,1,block2,22,29
204,4270,kids,MC4,MC,projective,NonProj,0.02,block2,22,30
205,6660,boyfriend,possNP,possNP,ai,B,0.98,block1,23,1
205,7792,play,discover,discover,ai,C,0.98,block1,23,2
205,6058,kids,MC3,MC,ai,NonProj,0.02,block1,23,3
205,4799,cupcakes,NRRC,NRRC,ai,B,0.98,block1,23,4
205,8161,muffins,MC5,MC,ai,NonProj,0.01,block1,23,5
205,5810,aunt,know,know,ai,C,1,block1,23,6
205,9964,pizza,only,only,ai,C,0.99,block1,23,7
205,8432,nails,stop,stop,ai,C,0.02,block1,23,8
205,7926,bmw,NomApp,NomApp,ai,B,0.98,block1,23,9
205,6491,soccer,annoyed,annoyed,ai,C,0.99,block1,23,10
205,6130,stuntman,MC6,MC,ai,NonProj,0,block1,23,11
205,9301,ballet,MC1,MC,ai,NonProj,0.02,block1,23,12
205,5328,olives,MC2,MC,ai,NonProj,0.02,block1,23,13
205,4841,hat,MC4,MC,ai,NonProj,0.03,block1,23,14
205,5852,cheat,stupid,stupid,ai,C,0.98,block1,23,15
205,7552,cheat,stupid,stupid,projective,C,0.94,block2,23,16
205,6033,play,discover,discover,projective,C,0.88,block2,23,17
205,4879,olives,MC2,MC,projective,NonProj,0.03,block2,23,18
205,4769,pizza,only,only,projective,C,0.73,block2,23,19
205,3997,boyfriend,possNP,possNP,projective,B,0.88,block2,23,20
205,4273,bmw,NomApp,NomApp,projective,B,0.85,block2,23,21
205,5600,stuntman,MC6,MC,projective,NonProj,0.09,block2,23,22
205,4749,cupcakes,NRRC,NRRC,projective,B,0.84,block2,23,23
205,5985,nails,stop,stop,projective,C,0.75,block2,23,24
205,12793,ballet,MC1,MC,projective,NonProj,0.11,block2,23,25
205,4404,hat,MC4,MC,projective,NonProj,0.09,block2,23,26
205,6502,soccer,annoyed,annoyed,projective,C,0.89,block2,23,27
205,5365,aunt,know,know,projective,C,0.82,block2,23,28
205,7376,muffins,MC5,MC,projective,NonProj,0.14,block2,23,29
205,5286,kids,MC3,MC,projective,NonProj,0.14,block2,23,30
206,10129,boyfriend,MC1,MC,ai,NonProj,0,block1,23,1
206,23174,ballet,NomApp,NomApp,ai,B,1,block1,23,2
206,14360,veggie,MC5,MC,ai,NonProj,0,block1,23,3
206,12944,aunt,MC4,MC,ai,NonProj,0,block1,23,4
206,4215,hat,possNP,possNP,ai,B,1,block1,23,5
206,9144,nails,stop,stop,ai,C,0,block1,23,6
206,10174,cupcakes,know,know,ai,C,1,block1,23,7
206,7631,play,MC2,MC,ai,NonProj,0,block1,23,8
206,4488,pizza,annoyed,annoyed,ai,C,1,block1,23,9
206,5896,alcatraz,NRRC,NRRC,ai,B,1,block1,23,10
206,11544,kids,only,only,ai,C,0.81,block1,23,11
206,3880,stuntman,MC3,MC,ai,NonProj,0,block1,23,12
206,7918,cheat,stupid,stupid,ai,C,0.19,block1,23,13
206,21935,soccer,discover,discover,ai,C,0.85,block1,23,14
206,4070,muffins,MC6,MC,ai,NonProj,0,block1,23,15
206,6356,veggie,MC5,MC,projective,NonProj,0,block2,23,16
206,6848,cheat,stupid,stupid,projective,C,0.73,block2,23,17
206,6024,hat,possNP,possNP,projective,B,1,block2,23,18
206,3280,boyfriend,MC1,MC,projective,NonProj,0.02,block2,23,19
206,18167,nails,stop,stop,projective,C,1,block2,23,20
206,10455,soccer,discover,discover,projective,C,0.67,block2,23,21
206,4840,pizza,annoyed,annoyed,projective,C,0.98,block2,23,22
206,5727,stuntman,MC3,MC,projective,NonProj,0,block2,23,23
206,10728,kids,only,only,projective,C,0.85,block2,23,24
206,3478,play,MC2,MC,projective,NonProj,0,block2,23,25
206,41584,cupcakes,know,know,projective,C,0.9,block2,23,26
206,13775,muffins,MC6,MC,projective,NonProj,0,block2,23,27
206,4896,aunt,MC4,MC,projective,NonProj,0,block2,23,28
206,5072,ballet,NomApp,NomApp,projective,B,1,block2,23,29
206,4280,alcatraz,NRRC,NRRC,projective,B,0.99,block2,23,30
207,44795,aunt,possNP,possNP,projective,B,0.23,block1,24,1
207,6685,stuntman,MC5,MC,projective,NonProj,0.18,block1,24,2
207,46065,hat,MC3,MC,projective,NonProj,0.22,block1,24,3
207,9032,play,know,know,projective,C,0.88,block1,24,4
207,6100,bmw,NomApp,NomApp,projective,B,0.86,block1,24,5
207,4699,nails,discover,discover,projective,C,0.72,block1,24,6
207,3402,alcatraz,MC2,MC,projective,NonProj,0.18,block1,24,7
207,2764,veggie,MC4,MC,projective,NonProj,0.18,block1,24,8
207,5030,pizza,only,only,projective,C,0.23,block1,24,9
207,5055,cupcakes,NRRC,NRRC,projective,B,0.96,block1,24,10
207,3621,olives,MC1,MC,projective,NonProj,0.1,block1,24,11
207,4797,soccer,annoyed,annoyed,projective,C,0.82,block1,24,12
207,8432,cheat,stupid,stupid,projective,C,0.82,block1,24,13
207,18095,ballet,stop,stop,projective,C,0.83,block1,24,14
207,10675,muffins,MC6,MC,projective,NonProj,0.21,block1,24,15
207,5565,alcatraz,MC2,MC,ai,NonProj,0.09,block2,24,16
207,7616,ballet,stop,stop,ai,C,0.88,block2,24,17
207,3967,cheat,stupid,stupid,ai,C,0.89,block2,24,18
207,3832,stuntman,MC5,MC,ai,NonProj,0.13,block2,24,19
207,3919,bmw,NomApp,NomApp,ai,B,0.85,block2,24,20
207,3380,pizza,only,only,ai,C,0.08,block2,24,21
207,31005,play,know,know,ai,C,0.92,block2,24,22
207,4648,nails,discover,discover,ai,C,0.89,block2,24,23
207,2544,veggie,MC4,MC,ai,NonProj,0.08,block2,24,24
207,4406,cupcakes,NRRC,NRRC,ai,B,0.92,block2,24,25
207,2783,hat,MC3,MC,ai,NonProj,0.08,block2,24,26
207,4252,aunt,possNP,possNP,ai,B,0.93,block2,24,27
207,2448,olives,MC1,MC,ai,NonProj,0.13,block2,24,28
207,2222,muffins,MC6,MC,ai,NonProj,0.13,block2,24,29
207,3761,soccer,annoyed,annoyed,ai,C,0.88,block2,24,30
208,29503,kids,MC6,MC,ai,NonProj,0.02,block1,33,1
208,10242,bmw,NomApp,NomApp,ai,B,0.99,block1,33,2
208,7701,boyfriend,possNP,possNP,ai,B,0.99,block1,33,3
208,7986,pizza,only,only,ai,C,0.28,block1,33,4
208,5814,veggie,MC4,MC,ai,NonProj,0.01,block1,33,5
208,34840,cheat,MC3,MC,ai,NonProj,0.03,block1,33,6
208,13149,ballet,stop,stop,ai,C,0.45,block1,33,7
208,11627,cupcakes,know,know,ai,C,0.57,block1,33,8
208,6967,hat,annoyed,annoyed,ai,C,0.52,block1,33,9
208,10226,play,MC1,MC,ai,NonProj,0.02,block1,33,10
208,11226,alcatraz,NRRC,NRRC,ai,B,0.81,block1,33,11
208,82252,soccer,discover,discover,ai,C,0.14,block1,33,12
208,7147,olives,MC2,MC,ai,NonProj,0.02,block1,33,13
208,6028,aunt,MC5,MC,ai,NonProj,0.02,block1,33,14
208,9130,stuntman,stupid,stupid,ai,C,0.94,block1,33,15
208,6358,cupcakes,know,know,projective,C,0.97,block2,33,16
208,4259,olives,MC2,MC,projective,NonProj,0.02,block2,33,17
208,6061,boyfriend,possNP,possNP,projective,B,0.97,block2,33,18
208,4482,alcatraz,NRRC,NRRC,projective,B,0.98,block2,33,19
208,5084,bmw,NomApp,NomApp,projective,B,0.98,block2,33,20
208,11008,pizza,only,only,projective,C,0.56,block2,33,21
208,21522,stuntman,stupid,stupid,projective,C,0.89,block2,33,22
208,4160,ballet,stop,stop,projective,C,0.98,block2,33,23
208,4144,hat,annoyed,annoyed,projective,C,0.97,block2,33,24
208,3591,veggie,MC4,MC,projective,NonProj,0.02,block2,33,25
208,3490,cheat,MC3,MC,projective,NonProj,0.03,block2,33,26
208,4646,aunt,MC5,MC,projective,NonProj,0.02,block2,33,27
208,6796,soccer,discover,discover,projective,C,0.18,block2,33,28
208,4362,kids,MC6,MC,projective,NonProj,0.01,block2,33,29
208,6574,play,MC1,MC,projective,NonProj,0.02,block2,33,30
210,10881,alcatraz,discover,discover,ai,C,0.99,block1,28,1
210,5998,soccer,annoyed,annoyed,ai,C,0.96,block1,28,2
210,6347,muffins,MC2,MC,ai,NonProj,0.03,block1,28,3
210,6431,nails,stop,stop,ai,C,0.04,block1,28,4
210,12272,cupcakes,know,know,ai,C,0.98,block1,28,5
210,21360,play,MC4,MC,ai,NonProj,0.01,block1,28,6
210,12928,hat,possNP,possNP,ai,B,1,block1,28,7
210,3938,bmw,MC5,MC,ai,NonProj,0.01,block1,28,8
210,7835,olives,MC6,MC,ai,NonProj,0.01,block1,28,9
210,2983,veggie,MC1,MC,ai,NonProj,0,block1,28,10
210,8657,kids,only,only,ai,C,0.39,block1,28,11
210,72295,boyfriend,NRRC,NRRC,ai,B,0.99,block1,28,12
210,4054,aunt,MC3,MC,ai,NonProj,0.02,block1,28,13
210,4273,cheat,stupid,stupid,ai,C,0.98,block1,28,14
210,4255,stuntman,NomApp,NomApp,ai,B,0.97,block1,28,15
210,7368,alcatraz,discover,discover,projective,C,0.99,block2,28,16
210,5089,cheat,stupid,stupid,projective,C,0.99,block2,28,17
210,39312,stuntman,NomApp,NomApp,projective,B,0.99,block2,28,18
210,3221,olives,MC6,MC,projective,NonProj,0.01,block2,28,19
210,3946,boyfriend,NRRC,NRRC,projective,B,1,block2,28,20
210,10568,soccer,annoyed,annoyed,projective,C,0.97,block2,28,21
210,6426,nails,stop,stop,projective,C,0.96,block2,28,22
210,3552,bmw,MC5,MC,projective,NonProj,0.03,block2,28,23
210,7258,play,MC4,MC,projective,NonProj,0.03,block2,28,24
210,2866,veggie,MC1,MC,projective,NonProj,0.02,block2,28,25
210,8051,kids,only,only,projective,C,0.02,block2,28,26
210,6640,cupcakes,know,know,projective,C,0.99,block2,28,27
210,4055,muffins,MC2,MC,projective,NonProj,0.01,block2,28,28
210,51776,aunt,MC3,MC,projective,NonProj,0.03,block2,28,29
210,6912,hat,possNP,possNP,projective,B,0.99,block2,28,30
211,20791,boyfriend,possNP,possNP,ai,B,0.94,block1,43,1
211,24097,alcatraz,know,know,ai,C,1,block1,43,2
211,8046,cupcakes,MC1,MC,ai,NonProj,0,block1,43,3
211,19093,play,discover,discover,ai,C,0.08,block1,43,4
211,11098,cheat,MC4,MC,ai,NonProj,0,block1,43,5
211,10209,nails,stop,stop,ai,C,0.33,block1,43,6
211,16296,pizza,only,only,ai,C,0.87,block1,43,7
211,9547,stuntman,stupid,stupid,ai,C,1,block1,43,8
211,13171,veggie,NomApp,NomApp,ai,B,1,block1,43,9
211,11730,ballet,MC2,MC,ai,NonProj,0,block1,43,10
211,8700,aunt,MC5,MC,ai,NonProj,0.01,block1,43,11
211,7364,bmw,MC6,MC,ai,NonProj,0,block1,43,12
211,9098,kids,MC3,MC,ai,NonProj,0,block1,43,13
211,24576,muffins,NRRC,NRRC,ai,B,1,block1,43,14
211,11202,soccer,annoyed,annoyed,ai,C,1,block1,43,15
211,18060,aunt,MC5,MC,projective,NonProj,0,block2,43,16
211,8650,boyfriend,possNP,possNP,projective,B,1,block2,43,17
211,7221,bmw,MC6,MC,projective,NonProj,0,block2,43,18
211,8504,play,discover,discover,projective,C,0,block2,43,19
211,10897,alcatraz,know,know,projective,C,0.94,block2,43,20
211,8196,ballet,MC2,MC,projective,NonProj,0,block2,43,21
211,8107,kids,MC3,MC,projective,NonProj,0,block2,43,22
211,8348,nails,stop,stop,projective,C,1,block2,43,23
211,11565,stuntman,stupid,stupid,projective,C,1,block2,43,24
211,53901,pizza,only,only,projective,C,1,block2,43,25
211,7440,cupcakes,MC1,MC,projective,NonProj,0,block2,43,26
211,11136,soccer,annoyed,annoyed,projective,C,1,block2,43,27
211,8887,muffins,NRRC,NRRC,projective,B,0.99,block2,43,28
211,13976,veggie,NomApp,NomApp,projective,B,1,block2,43,29
211,8237,cheat,MC4,MC,projective,NonProj,0,block2,43,30
212,16782,soccer,NRRC,NRRC,ai,B,1,block1,51,1
212,17997,kids,only,only,ai,C,0.52,block1,51,2
212,6703,stuntman,stupid,stupid,ai,C,0.98,block1,51,3
212,8569,muffins,MC6,MC,ai,NonProj,0.01,block1,51,4
212,10706,ballet,stop,stop,ai,C,0.98,block1,51,5
212,6069,boyfriend,possNP,possNP,ai,B,0.99,block1,51,6
212,7068,olives,annoyed,annoyed,ai,C,0.98,block1,51,7
212,7129,hat,know,know,ai,C,0.98,block1,51,8
212,6120,pizza,discover,discover,ai,C,0.97,block1,51,9
212,8761,cupcakes,MC5,MC,ai,NonProj,0.02,block1,51,10
212,6396,bmw,NomApp,NomApp,ai,B,0.98,block1,51,11
212,13124,nails,MC2,MC,ai,NonProj,0.01,block1,51,12
212,6810,cheat,MC3,MC,ai,NonProj,0.02,block1,51,13
212,6616,veggie,MC1,MC,ai,NonProj,0.01,block1,51,14
212,6353,aunt,MC4,MC,ai,NonProj,0.02,block1,51,15
212,5431,veggie,MC1,MC,projective,NonProj,0.03,block2,51,16
212,6013,muffins,MC6,MC,projective,NonProj,0.01,block2,51,17
212,7424,ballet,stop,stop,projective,C,0.95,block2,51,18
212,8216,stuntman,stupid,stupid,projective,C,0.94,block2,51,19
212,4876,boyfriend,possNP,possNP,projective,B,0.96,block2,51,20
212,4230,bmw,NomApp,NomApp,projective,B,0.95,block2,51,21
212,5152,cupcakes,MC5,MC,projective,NonProj,0.01,block2,51,22
212,4999,aunt,MC4,MC,projective,NonProj,0.02,block2,51,23
212,8160,pizza,discover,discover,projective,C,0.98,block2,51,24
212,4554,soccer,NRRC,NRRC,projective,B,0.98,block2,51,25
212,6911,hat,know,know,projective,C,0.98,block2,51,26
212,7054,olives,annoyed,annoyed,projective,C,0.99,block2,51,27
212,11100,kids,only,only,projective,C,0.02,block2,51,28
212,5535,nails,MC2,MC,projective,NonProj,0.01,block2,51,29
212,4502,cheat,MC3,MC,projective,NonProj,0.01,block2,51,30
213,15948,play,MC2,MC,projective,NonProj,0.04,block1,35,1
213,21341,kids,stupid,stupid,projective,C,0.76,block1,35,2
213,12139,boyfriend,MC4,MC,projective,NonProj,0.49,block1,35,3
213,11961,bmw,possNP,possNP,projective,B,0.97,block1,35,4
213,9863,cheat,MC5,MC,projective,NonProj,0.02,block1,35,5
213,12654,ballet,MC1,MC,projective,NonProj,0.25,block1,35,6
213,12527,hat,annoyed,annoyed,projective,C,0.83,block1,35,7
213,8828,stuntman,MC3,MC,projective,NonProj,0.14,block1,35,8
213,12777,cupcakes,know,know,projective,C,0.9,block1,35,9
213,10389,pizza,only,only,projective,C,0.72,block1,35,10
213,13496,alcatraz,NRRC,NRRC,projective,B,0.96,block1,35,11
213,8935,nails,stop,stop,projective,C,0.22,block1,35,12
213,8685,olives,MC6,MC,projective,NonProj,0.19,block1,35,13
213,10947,soccer,discover,discover,projective,C,0.82,block1,35,14
213,15071,veggie,NomApp,NomApp,projective,B,0.94,block1,35,15
213,11428,alcatraz,NRRC,NRRC,ai,B,0.99,block2,35,16
213,11601,play,MC2,MC,ai,NonProj,0.03,block2,35,17
213,12916,nails,stop,stop,ai,C,0.97,block2,35,18
213,10623,hat,annoyed,annoyed,ai,C,1,block2,35,19
213,7628,bmw,possNP,possNP,ai,B,0.98,block2,35,20
213,6600,olives,MC6,MC,ai,NonProj,0.02,block2,35,21
213,6773,pizza,only,only,ai,C,0.97,block2,35,22
213,14933,cupcakes,know,know,ai,C,0.97,block2,35,23
213,5023,stuntman,MC3,MC,ai,NonProj,0.02,block2,35,24
213,5037,boyfriend,MC4,MC,ai,NonProj,0.03,block2,35,25
213,5754,veggie,NomApp,NomApp,ai,B,0.98,block2,35,26
213,24799,soccer,discover,discover,ai,C,0.5,block2,35,27
213,8772,cheat,MC5,MC,ai,NonProj,0.02,block2,35,28
213,6375,ballet,MC1,MC,ai,NonProj,0.03,block2,35,29
213,9057,kids,stupid,stupid,ai,C,0.97,block2,35,30
215,12883,bmw,NomApp,NomApp,ai,B,0.01,block1,22,1
215,7560,kids,only,only,ai,C,0.02,block1,22,2
215,5270,pizza,discover,discover,ai,C,0.07,block1,22,3
215,4984,nails,stop,stop,ai,C,0.03,block1,22,4
215,5214,veggie,MC5,MC,ai,NonProj,0.1,block1,22,5
215,14436,olives,annoyed,annoyed,ai,C,0.1,block1,22,6
215,6866,play,MC3,MC,ai,NonProj,0.0600000000000001,block1,22,7
215,6078,aunt,MC6,MC,ai,NonProj,0.05,block1,22,8
215,4289,hat,MC2,MC,ai,NonProj,0.01,block1,22,9
215,6315,cupcakes,MC1,MC,ai,NonProj,0.03,block1,22,10
215,3800,soccer,know,know,ai,C,0.04,block1,22,11
215,8880,boyfriend,possNP,possNP,ai,B,0.94,block1,22,12
215,4305,ballet,MC4,MC,ai,NonProj,0.01,block1,22,13
215,6484,stuntman,stupid,stupid,ai,C,0.41,block1,22,14
