workerid,rt,content,trigger,short_trigger,trigger_class,response,block,slide_number_in_experiment,age,trial
188,10284,pool,MC8,MC,NonProj,0.03,block1,9,41,7
188,11948,purple,discovered,discovered,C,0.04,block1,10,41,8
188,13286,poodle,MC4,MC,NonProj,0.07,block1,11,41,9
188,11248,chili,noticed,noticed,C,0.07,block1,12,41,10
188,7383,picture,MC3,MC,NonProj,0.01,block1,13,41,11
188,20683,ditch,saw,saw,C,0.97,block1,14,41,12
188,6950,poem,established,established,C,0.03,block1,15,41,13
188,20516,damp,realize,realize,C,0.98,block1,16,41,14
188,22597,bmw,MC2,MC,NonProj,0.07,block1,17,41,15
188,11452,horse,learned,learned,C,0.94,block1,18,41,16
188,10263,frisbee,found_out,found_out,C,0.98,block1,19,41,17
188,15236,tea,is_amused,is_amused,C,0.99,block1,20,41,18
188,11250,dancing,revealed,revealed,C,0.96,block1,21,41,19
188,18032,yoga,MC1,MC,NonProj,0.01,block1,22,41,20
189,11464,pool,MC4,MC,NonProj,0,block1,3,27,1
189,9295,frisbee,MC8,MC,NonProj,0.04,block1,4,27,2
189,2895,swing,confessed,confessed,C,0,block1,5,27,3
189,4280,cupcakes,found_out,found_out,C,0,block1,6,27,4
189,17039,chili,is_amused,is_amused,C,1,block1,7,27,5
189,9224,bmw,saw,saw,C,1,block1,8,27,6
189,9191,hat,discovered,discovered,C,0,block1,9,27,7
189,1839,garage,MC5,MC,NonProj,0.03,block1,10,27,8
189,1224,purple,realize,realize,C,0.96,block1,11,27,9
189,6496,yoga,MC3,MC,NonProj,0,block1,12,27,10
189,1920,poodle,established,established,C,0.01,block1,13,27,11
189,1896,dancing,MC7,MC,NonProj,0.04,block1,14,27,12
189,2136,nails,MC1,MC,NonProj,0.01,block1,15,27,13
189,1750,zoo,learned,learned,C,0.99,block1,16,27,14
189,1687,picture,is_annoyed,is_annoyed,C,0.98,block1,17,27,15
189,1959,poem,MC6,MC,NonProj,0,block1,18,27,16
189,1985,tea,is_aware,is_aware,C,0.97,block1,19,27,17
189,1704,ditch,MC2,MC,NonProj,0,block1,20,27,18
189,2535,horse,revealed,revealed,C,1,block1,21,27,19
189,2857,damp,noticed,noticed,C,1,block1,22,27,20
190,11955,frisbee,noticed,noticed,C,0,block1,3,26,1
190,6170,damp,MC8,MC,NonProj,0.02,block1,4,26,2
190,6538,zoo,learned,learned,C,0.02,block1,5,26,3
190,5420,chili,found_out,found_out,C,0.03,block1,6,26,4
190,4322,hat,confessed,confessed,C,0.02,block1,7,26,5
190,17991,ditch,is_aware,is_aware,C,1,block1,8,26,6
190,5617,poodle,MC7,MC,NonProj,0.01,block1,9,26,7
190,5294,tea,MC3,MC,NonProj,0,block1,10,26,8
190,4087,cupcakes,MC6,MC,NonProj,0.02,block1,11,26,9
190,7008,dancing,MC1,MC,NonProj,0.03,block1,12,26,10
190,6962,poem,is_amused,is_amused,C,1,block1,13,26,11
190,8747,picture,revealed,revealed,C,0.99,block1,14,26,12
190,7841,yoga,saw,saw,C,1,block1,15,26,13
190,4190,purple,MC2,MC,NonProj,0,block1,16,26,14
190,7925,swing,realize,realize,C,1,block1,17,26,15
190,4174,nails,MC5,MC,NonProj,0.01,block1,18,26,16
190,9150,bmw,discovered,discovered,C,0.99,block1,19,26,17
190,7627,pool,is_annoyed,is_annoyed,C,0.99,block1,20,26,18
190,5952,horse,established,established,C,1,block1,21,26,19
190,3757,garage,MC4,MC,NonProj,0.02,block1,22,26,20
191,17006,poodle,confessed,confessed,C,0.98,block1,3,39,1
191,12817,ditch,is_annoyed,is_annoyed,C,0.85,block1,4,39,2
191,11204,purple,is_amused,is_amused,C,1,block1,5,39,3
191,8145,nails,MC4,MC,NonProj,0.03,block1,6,39,4
191,7409,hat,is_aware,is_aware,C,0.99,block1,7,39,5
191,8573,bmw,saw,saw,C,1,block1,8,39,6
191,8841,poem,noticed,noticed,C,1,block1,9,39,7
191,16852,garage,MC2,MC,NonProj,0.01,block1,10,39,8
191,10604,damp,MC5,MC,NonProj,0.03,block1,11,39,9
191,13041,yoga,realize,realize,C,0.98,block1,12,39,10
191,4478,cupcakes,MC8,MC,NonProj,0.03,block1,13,39,11
191,5738,dancing,MC1,MC,NonProj,0,block1,14,39,12
191,7869,horse,learned,learned,C,1,block1,15,39,13
191,5441,chili,found_out,found_out,C,1,block1,16,39,14
191,5946,picture,established,established,C,1,block1,17,39,15
191,6390,tea,MC6,MC,NonProj,0,block1,18,39,16
191,7975,frisbee,discovered,discovered,C,1,block1,19,39,17
191,4082,swing,MC3,MC,NonProj,0,block1,20,39,18
191,6876,zoo,revealed,revealed,C,1,block1,21,39,19
191,3240,pool,MC7,MC,NonProj,0,block1,22,39,20
192,20234,zoo,is_amused,is_amused,C,0.73,block1,3,30,1
192,17430,swing,realize,realize,C,0.76,block1,4,30,2
192,13610,tea,revealed,revealed,C,0.77,block1,5,30,3
192,12366,ditch,MC4,MC,NonProj,0,block1,6,30,4
192,8716,pool,saw,saw,C,0.86,block1,7,30,5
192,15929,dancing,confessed,confessed,C,0.81,block1,8,30,6
192,10466,chili,MC3,MC,NonProj,0,block1,9,30,7
192,16959,poem,discovered,discovered,C,0.79,block1,10,30,8
192,5956,poodle,MC7,MC,NonProj,0,block1,11,30,9
192,9704,frisbee,learned,learned,C,0.72,block1,12,30,10
192,11093,hat,MC8,MC,NonProj,0,block1,13,30,11
192,15304,horse,is_annoyed,is_annoyed,C,0.75,block1,14,30,12
192,11435,garage,noticed,noticed,C,0.72,block1,15,30,13
192,13723,cupcakes,MC5,MC,NonProj,0,block1,16,30,14
192,8503,damp,MC1,MC,NonProj,0,block1,17,30,15
192,8427,purple,MC2,MC,NonProj,0,block1,18,30,16
192,8173,yoga,established,established,C,0.79,block1,19,30,17
192,9871,picture,found_out,found_out,C,0.76,block1,20,30,18
192,9782,bmw,is_aware,is_aware,C,0.79,block1,21,30,19
192,8838,nails,MC6,MC,NonProj,0,block1,22,30,20
193,8184,chili,realize,realize,C,0.02,block1,3,28,1
193,10387,poodle,noticed,noticed,C,0.08,block1,4,28,2
193,6321,picture,MC6,MC,NonProj,0.01,block1,5,28,3
193,7811,tea,MC3,MC,NonProj,0.15,block1,6,28,4
193,2549,garage,MC4,MC,NonProj,0.1,block1,7,28,5
193,4623,purple,revealed,revealed,C,0.21,block1,8,28,6
193,1913,yoga,MC8,MC,NonProj,0.11,block1,9,28,7
193,2273,frisbee,is_annoyed,is_annoyed,C,0.18,block1,10,28,8
193,1875,pool,saw,saw,C,0.08,block1,11,28,9
193,1884,horse,MC2,MC,NonProj,0.16,block1,12,28,10
193,1995,bmw,MC1,MC,NonProj,0.08,block1,13,28,11
193,2114,hat,MC7,MC,NonProj,0.2,block1,14,28,12
193,2265,ditch,is_aware,is_aware,C,0.07,block1,15,28,13
193,2903,nails,established,established,C,0.08,block1,16,28,14
193,2710,swing,learned,learned,C,0.16,block1,17,28,15
193,1803,dancing,MC5,MC,NonProj,0.04,block1,18,28,16
193,2631,damp,confessed,confessed,C,0.13,block1,19,28,17
193,3989,cupcakes,found_out,found_out,C,0.15,block1,20,28,18
193,2817,zoo,is_amused,is_amused,C,0.08,block1,21,28,19
193,2112,poem,discovered,discovered,C,0.21,block1,22,28,20
195,18450,nails,established,established,C,0.99,block1,3,23,1
195,8664,damp,confessed,confessed,C,0.97,block1,4,23,2
195,6903,picture,MC6,MC,NonProj,0.01,block1,5,23,3
195,4425,pool,MC4,MC,NonProj,0.03,block1,6,23,4
195,4645,frisbee,MC1,MC,NonProj,0,block1,7,23,5
195,3823,poodle,MC3,MC,NonProj,0.02,block1,8,23,6
195,6582,bmw,learned,learned,C,0.99,block1,9,23,7
195,3639,garage,MC8,MC,NonProj,0.03,block1,10,23,8
195,5688,hat,discovered,discovered,C,0.99,block1,11,23,9
195,5822,horse,saw,saw,C,0.98,block1,12,23,10
195,3878,chili,revealed,revealed,C,0.98,block1,13,23,11
195,4285,ditch,MC2,MC,NonProj,0,block1,14,23,12
195,4828,yoga,realize,realize,C,0.99,block1,15,23,13
195,5332,swing,is_amused,is_amused,C,0.98,block1,16,23,14
195,5198,cupcakes,is_aware,is_aware,C,0.98,block1,17,23,15
195,3644,zoo,MC7,MC,NonProj,0,block1,18,23,16
195,6040,poem,is_annoyed,is_annoyed,C,1,block1,19,23,17
195,5550,dancing,noticed,noticed,C,1,block1,20,23,18
195,6081,purple,MC5,MC,NonProj,0,block1,21,23,19
195,3529,tea,found_out,found_out,C,1,block1,22,23,20
197,11587,damp,MC2,MC,NonProj,0,block1,3,29,1
197,7220,nails,found_out,found_out,C,0.01,block1,4,29,2
197,7102,swing,MC3,MC,NonProj,0.04,block1,5,29,3
197,5232,hat,MC1,MC,NonProj,0,block1,6,29,4
197,5517,garage,learned,learned,C,0.01,block1,7,29,5
197,23512,poem,realize,realize,C,0.56,block1,8,29,6
197,7088,tea,established,established,C,0.69,block1,9,29,7
197,8132,pool,discovered,discovered,C,0.75,block1,10,29,8
197,5166,ditch,MC5,MC,NonProj,0,block1,11,29,9
197,3828,cupcakes,MC4,MC,NonProj,0,block1,12,29,10
197,4087,yoga,MC7,MC,NonProj,0,block1,13,29,11
197,4706,picture,is_annoyed,is_annoyed,C,0.73,block1,14,29,12
197,4368,bmw,is_aware,is_aware,C,0.85,block1,15,29,13
197,8542,horse,revealed,revealed,C,0.71,block1,16,29,14
197,10858,dancing,saw,saw,C,0.77,block1,17,29,15
197,5750,purple,MC8,MC,NonProj,0.05,block1,18,29,16
197,4953,poodle,is_amused,is_amused,C,0.81,block1,19,29,17
197,4625,frisbee,confessed,confessed,C,0.84,block1,20,29,18
197,2750,chili,MC6,MC,NonProj,0,block1,21,29,19
197,3718,zoo,noticed,noticed,C,0.81,block1,22,29,20
198,7616,garage,found_out,found_out,C,0,block1,3,30,1
198,6641,damp,learned,learned,C,0,block1,4,30,2
198,4737,swing,MC6,MC,NonProj,0,block1,5,30,3
198,4889,tea,realize,realize,C,0,block1,6,30,4
198,3536,picture,is_aware,is_aware,C,0,block1,7,30,5
198,9867,zoo,is_amused,is_amused,C,1,block1,8,30,6
198,14483,cupcakes,discovered,discovered,C,0.32,block1,9,30,7
198,10089,yoga,revealed,revealed,C,0.32,block1,10,30,8
198,7450,chili,saw,saw,C,0,block1,11,30,9
198,10429,bmw,is_annoyed,is_annoyed,C,1,block1,12,30,10
198,4880,purple,MC3,MC,NonProj,0,block1,13,30,11
198,8130,pool,noticed,noticed,C,0.26,block1,14,30,12
198,6577,hat,MC4,MC,NonProj,0,block1,15,30,13
198,8347,nails,established,established,C,0.17,block1,16,30,14
198,7385,frisbee,MC2,MC,NonProj,0,block1,17,30,15
198,4121,horse,MC1,MC,NonProj,0,block1,18,30,16
198,3072,poodle,MC5,MC,NonProj,0,block1,19,30,17
198,5273,poem,MC8,MC,NonProj,0,block1,20,30,18
198,4296,ditch,MC7,MC,NonProj,0,block1,21,30,19
198,7218,dancing,confessed,confessed,C,1,block1,22,30,20
199,13721,bmw,is_aware,is_aware,C,0.97,block1,3,29,1
199,7463,hat,discovered,discovered,C,0.97,block1,4,29,2
199,5191,cupcakes,MC4,MC,NonProj,0.04,block1,5,29,3
199,7948,frisbee,established,established,C,0.49,block1,6,29,4
199,4366,garage,MC6,MC,NonProj,0.04,block1,7,29,5
199,6801,swing,is_annoyed,is_annoyed,C,0.94,block1,8,29,6
199,6889,horse,noticed,noticed,C,0.39,block1,9,29,7
199,5623,tea,MC8,MC,NonProj,0.01,block1,10,29,8
199,7340,dancing,revealed,revealed,C,0.8,block1,11,29,9
199,3534,chili,MC1,MC,NonProj,0.02,block1,12,29,10
199,4792,picture,found_out,found_out,C,0.83,block1,13,29,11
199,7163,zoo,is_amused,is_amused,C,0.96,block1,14,29,12
199,5591,ditch,learned,learned,C,0.8,block1,15,29,13
199,3378,damp,MC3,MC,NonProj,0,block1,16,29,14
199,3384,nails,MC7,MC,NonProj,0,block1,17,29,15
199,4744,purple,saw,saw,C,0.84,block1,18,29,16
199,3124,yoga,realize,realize,C,0.7,block1,19,29,17
199,55526,poem,MC5,MC,NonProj,0.02,block1,20,29,18
199,4067,pool,confessed,confessed,C,0.75,block1,21,29,19
199,3007,poodle,MC2,MC,NonProj,0,block1,22,29,20
200,7581,frisbee,MC7,MC,NonProj,0.03,block1,3,36,1
200,5975,yoga,saw,saw,C,0.65,block1,4,36,2
200,5501,pool,found_out,found_out,C,0.72,block1,5,36,3
200,4250,hat,MC8,MC,NonProj,0.03,block1,6,36,4
200,8842,picture,is_amused,is_amused,C,0.85,block1,7,36,5
200,3640,ditch,confessed,confessed,C,0.82,block1,8,36,6
200,4256,swing,established,established,C,0.9,block1,9,36,7
200,8182,poem,learned,learned,C,0.79,block1,10,36,8
200,3156,purple,discovered,discovered,C,0.79,block1,11,36,9
200,2366,zoo,MC3,MC,NonProj,0.08,block1,12,36,10
200,2663,poodle,MC2,MC,NonProj,0,block1,13,36,11
200,3065,garage,MC4,MC,NonProj,0.04,block1,14,36,12
200,3487,chili,MC5,MC,NonProj,0.01,block1,15,36,13
200,3081,bmw,realize,realize,C,0.93,block1,16,36,14
200,2633,cupcakes,is_annoyed,is_annoyed,C,0.81,block1,17,36,15
200,2959,horse,MC6,MC,NonProj,0.05,block1,18,36,16
200,3624,damp,revealed,revealed,C,0.83,block1,19,36,17
200,2904,nails,MC1,MC,NonProj,0.05,block1,20,36,18
200,3977,dancing,noticed,noticed,C,0.8,block1,21,36,19
200,1881,tea,is_aware,is_aware,C,0.89,block1,22,36,20
201,20316,poem,MC3,MC,NonProj,0.01,block1,3,54,1
201,15022,nails,MC8,MC,NonProj,0.01,block1,4,54,2
201,34655,frisbee,found_out,found_out,C,0.97,block1,5,54,3
201,7288,tea,MC6,MC,NonProj,0.02,block1,6,54,4
201,7489,yoga,MC7,MC,NonProj,0.02,block1,7,54,5
201,6445,cupcakes,MC1,MC,NonProj,0.04,block1,8,54,6
201,25753,swing,confessed,confessed,C,0.97,block1,9,54,7
201,13657,ditch,discovered,discovered,C,0.99,block1,10,54,8
201,8761,horse,MC2,MC,NonProj,0.02,block1,11,54,9
201,13840,bmw,established,established,C,0.98,block1,12,54,10
201,6772,chili,learned,learned,C,0.99,block1,13,54,11
201,7703,hat,MC5,MC,NonProj,0.02,block1,14,54,12
201,8264,picture,revealed,revealed,C,0.97,block1,15,54,13
201,6089,pool,is_annoyed,is_annoyed,C,0.98,block1,16,54,14
201,9534,damp,MC4,MC,NonProj,0.01,block1,17,54,15
201,8259,poodle,noticed,noticed,C,0.99,block1,18,54,16
201,6637,dancing,saw,saw,C,0.98,block1,19,54,17
201,6064,garage,is_aware,is_aware,C,0.99,block1,20,54,18
201,6962,zoo,realize,realize,C,0.99,block1,21,54,19
201,5361,purple,is_amused,is_amused,C,0.98,block1,22,54,20
202,12294,pool,is_aware,is_aware,C,0.16,block1,3,24,1
202,7618,garage,saw,saw,C,0.15,block1,4,24,2
202,7896,dancing,MC1,MC,NonProj,0,block1,5,24,3
202,8073,frisbee,learned,learned,C,0.14,block1,6,24,4
202,3392,ditch,MC3,MC,NonProj,0,block1,7,24,5
202,6432,hat,MC7,MC,NonProj,0,block1,8,24,6
202,14577,poem,is_amused,is_amused,C,0.76,block1,9,24,7
202,11162,damp,realize,realize,C,0.19,block1,10,24,8
202,6935,cupcakes,MC5,MC,NonProj,0,block1,11,24,9
202,6825,picture,established,established,C,0.24,block1,12,24,10
202,5121,zoo,noticed,noticed,C,0.21,block1,13,24,11
202,3641,purple,MC2,MC,NonProj,0,block1,14,24,12
202,3855,nails,MC8,MC,NonProj,0.01,block1,15,24,13
202,7993,horse,found_out,found_out,C,0.16,block1,16,24,14
202,5824,bmw,MC4,MC,NonProj,0,block1,17,24,15
202,6920,yoga,discovered,discovered,C,0.17,block1,18,24,16
202,12634,swing,is_annoyed,is_annoyed,C,0.54,block1,19,24,17
202,6089,poodle,revealed,revealed,C,0.25,block1,20,24,18
202,7737,chili,confessed,confessed,C,0.22,block1,21,24,19
202,5721,tea,MC6,MC,NonProj,0,block1,22,24,20
203,18521,poem,MC4,MC,NonProj,0,block1,3,31,1
203,11466,bmw,MC2,MC,NonProj,0.0600000000000001,block1,4,31,2
203,16342,hat,confessed,confessed,C,0.07,block1,5,31,3
203,9953,picture,noticed,noticed,C,0.07,block1,6,31,4
203,12132,horse,realize,realize,C,0.11,block1,7,31,5
203,8696,damp,MC8,MC,NonProj,0.11,block1,8,31,6
203,12278,tea,MC7,MC,NonProj,0.12,block1,9,31,7
203,10285,nails,found_out,found_out,C,0.11,block1,10,31,8
203,12219,ditch,is_aware,is_aware,C,0.29,block1,11,31,9
203,16496,garage,MC3,MC,NonProj,0.25,block1,12,31,10
203,7594,poodle,saw,saw,C,0,block1,13,31,11
203,12652,purple,learned,learned,C,0,block1,14,31,12
203,11269,zoo,revealed,revealed,C,0.01,block1,15,31,13
203,20439,cupcakes,discovered,discovered,C,0.01,block1,16,31,14
203,17278,dancing,MC6,MC,NonProj,0.47,block1,17,31,15
203,16806,swing,MC5,MC,NonProj,0.11,block1,18,31,16
203,6938,frisbee,MC1,MC,NonProj,0.11,block1,19,31,17
203,26730,chili,is_amused,is_amused,C,0.35,block1,20,31,18
203,9794,pool,is_annoyed,is_annoyed,C,1,block1,21,31,19
203,16648,yoga,established,established,C,0.04,block1,22,31,20
204,6694,poodle,MC5,MC,NonProj,0.02,block1,3,25,1
204,8935,bmw,confessed,confessed,C,0.04,block1,4,25,2
204,8103,picture,discovered,discovered,C,0.94,block1,5,25,3
204,4696,damp,MC7,MC,NonProj,0.03,block1,6,25,4
204,4224,horse,MC6,MC,NonProj,0.0600000000000001,block1,7,25,5
204,4791,tea,learned,learned,C,0.11,block1,8,25,6
204,5417,garage,MC8,MC,NonProj,0.01,block1,9,25,7
204,4760,yoga,noticed,noticed,C,0.09,block1,10,25,8
204,8306,cupcakes,is_annoyed,is_annoyed,C,0.92,block1,11,25,9
204,6567,dancing,is_amused,is_amused,C,0.86,block1,12,25,10
204,5264,swing,saw,saw,C,0.94,block1,13,25,11
204,4856,frisbee,is_aware,is_aware,C,0.85,block1,14,25,12
204,7688,poem,revealed,revealed,C,0.9,block1,15,25,13
204,6584,nails,established,established,C,0.92,block1,16,25,14
204,4688,pool,MC4,MC,NonProj,0.02,block1,17,25,15
204,5544,zoo,found_out,found_out,C,0.93,block1,18,25,16
204,4024,purple,MC1,MC,NonProj,0.03,block1,19,25,17
204,4178,chili,MC3,MC,NonProj,0,block1,20,25,18
204,3182,ditch,MC2,MC,NonProj,0.12,block1,21,25,19
204,4936,hat,realize,realize,C,0.93,block1,22,25,20
205,5204,nails,MC8,MC,NonProj,0.02,block1,3,33,1
205,11409,poem,confessed,confessed,C,0.24,block1,4,33,2
205,5631,damp,MC1,MC,NonProj,0.01,block1,5,33,3
205,3512,poodle,MC2,MC,NonProj,0.01,block1,6,33,4
205,5498,horse,discovered,discovered,C,0.23,block1,7,33,5
205,5617,dancing,noticed,noticed,C,0.25,block1,8,33,6
205,3753,garage,is_annoyed,is_annoyed,C,0.25,block1,9,33,7
205,6053,pool,found_out,found_out,C,0.23,block1,10,33,8
205,10832,purple,saw,saw,C,0.25,block1,11,33,9
205,3445,chili,MC6,MC,NonProj,0.01,block1,12,33,10
205,5596,cupcakes,realize,realize,C,0.2,block1,13,33,11
205,6284,picture,revealed,revealed,C,0.25,block1,14,33,12
205,4312,zoo,MC5,MC,NonProj,0.03,block1,15,33,13
205,4576,hat,MC7,MC,NonProj,0.02,block1,16,33,14
205,5819,ditch,learned,learned,C,0.18,block1,17,33,15
205,5274,tea,is_aware,is_aware,C,0.03,block1,18,33,16
205,5840,yoga,is_amused,is_amused,C,0.5,block1,19,33,17
205,8223,bmw,established,established,C,0.13,block1,20,33,18
205,13309,frisbee,MC3,MC,NonProj,0.02,block1,21,33,19
205,3973,swing,MC4,MC,NonProj,0.02,block1,22,33,20
206,10178,swing,MC1,MC,NonProj,0.0600000000000001,block1,3,35,1
206,8170,tea,saw,saw,C,0.7,block1,4,35,2
206,10012,hat,established,established,C,0.72,block1,5,35,3
206,4340,horse,MC5,MC,NonProj,0.01,block1,6,35,4
206,3461,pool,MC7,MC,NonProj,0.01,block1,7,35,5
206,6486,poodle,realize,realize,C,0.95,block1,8,35,6
206,8390,picture,noticed,noticed,C,0.9,block1,9,35,7
206,6297,damp,MC4,MC,NonProj,0.02,block1,10,35,8
206,5333,bmw,is_aware,is_aware,C,0.97,block1,11,35,9
206,4707,garage,discovered,discovered,C,0.95,block1,12,35,10
206,9788,zoo,MC3,MC,NonProj,0.08,block1,13,35,11
206,5698,ditch,MC6,MC,NonProj,0.02,block1,14,35,12
206,6962,chili,confessed,confessed,C,0.99,block1,15,35,13
206,6386,cupcakes,is_annoyed,is_annoyed,C,0.98,block1,16,35,14
206,8760,yoga,MC8,MC,NonProj,0.02,block1,17,35,15
206,7416,frisbee,is_amused,is_amused,C,0.96,block1,18,35,16
206,5618,purple,learned,learned,C,0.99,block1,19,35,17
206,6599,nails,revealed,revealed,C,0.9,block1,20,35,18
206,6570,poem,found_out,found_out,C,0.86,block1,21,35,19
206,7594,dancing,MC2,MC,NonProj,0,block1,22,35,20
207,3027,ditch,MC7,MC,NonProj,0.27,block1,3,20,1
207,6678,hat,discovered,discovered,C,0.21,block1,4,20,2
207,13785,purple,learned,learned,C,0.01,block1,5,20,3
207,3452,picture,MC2,MC,NonProj,0.02,block1,6,20,4
207,3698,poem,MC5,MC,NonProj,0.07,block1,7,20,5
207,5419,zoo,MC6,MC,NonProj,0.0600000000000001,block1,8,20,6
207,3573,bmw,MC4,MC,NonProj,0.02,block1,9,20,7
207,2892,poodle,realize,realize,C,0.02,block1,10,20,8
207,3283,cupcakes,found_out,found_out,C,0.01,block1,11,20,9
207,2950,horse,revealed,revealed,C,0.02,block1,12,20,10
207,3230,tea,MC1,MC,NonProj,0.05,block1,13,20,11
207,3289,swing,saw,saw,C,0.02,block1,14,20,12
207,3745,chili,established,established,C,0.04,block1,15,20,13
207,2943,yoga,confessed,confessed,C,0.01,block1,16,20,14
207,6391,damp,is_aware,is_aware,C,0.03,block1,17,20,15
207,4657,nails,MC8,MC,NonProj,0.03,block1,18,20,16
207,3609,garage,MC3,MC,NonProj,0.03,block1,19,20,17
207,3031,pool,noticed,noticed,C,0.03,block1,20,20,18
207,3067,dancing,is_annoyed,is_annoyed,C,0.03,block1,21,20,19
207,2770,frisbee,is_amused,is_amused,C,0.01,block1,22,20,20
208,5768,nails,MC7,MC,NonProj,0,block1,3,21,1
208,7140,yoga,is_aware,is_aware,C,0.66,block1,4,21,2
208,6997,swing,discovered,discovered,C,1,block1,5,21,3
208,4894,damp,found_out,found_out,C,1,block1,6,21,4
208,3866,garage,is_annoyed,is_annoyed,C,1,block1,7,21,5
208,3505,pool,established,established,C,1,block1,8,21,6
208,3513,tea,is_amused,is_amused,C,1,block1,9,21,7
208,4712,picture,saw,saw,C,1,block1,10,21,8
208,4087,bmw,MC5,MC,NonProj,0.01,block1,11,21,9
208,2664,cupcakes,MC1,MC,NonProj,0.03,block1,12,21,10
208,1990,poem,revealed,revealed,C,0.96,block1,13,21,11
208,3115,frisbee,noticed,noticed,C,0.99,block1,14,21,12
208,1898,hat,MC2,MC,NonProj,0.03,block1,15,21,13
208,3210,poodle,MC8,MC,NonProj,0.04,block1,16,21,14
208,1968,dancing,realize,realize,C,0.93,block1,17,21,15
208,13172,ditch,MC6,MC,NonProj,0.11,block1,18,21,16
208,2150,chili,MC3,MC,NonProj,0.02,block1,19,21,17
208,1796,horse,MC4,MC,NonProj,0,block1,20,21,18
208,6160,purple,learned,learned,C,0.98,block1,21,21,19
208,2466,zoo,confessed,confessed,C,0.99,block1,22,21,20
209,13084,yoga,MC1,MC,NonProj,0,block1,3,24,1
209,10045,picture,MC2,MC,NonProj,0,block1,4,24,2
209,7327,poodle,MC5,MC,NonProj,0,block1,5,24,3
209,12084,damp,realize,realize,C,1,block1,6,24,4
209,6724,pool,MC8,MC,NonProj,0,block1,7,24,5
209,8721,poem,learned,learned,C,1,block1,8,24,6
209,20791,zoo,confessed,confessed,C,1,block1,9,24,7
209,9450,tea,found_out,found_out,C,1,block1,10,24,8
209,5298,nails,MC7,MC,NonProj,0,block1,11,24,9
209,9538,dancing,noticed,noticed,C,1,block1,12,24,10
209,4348,ditch,MC3,MC,NonProj,0,block1,13,24,11
209,8598,chili,is_annoyed,is_annoyed,C,1,block1,14,24,12
209,8219,bmw,saw,saw,C,1,block1,15,24,13
209,9576,cupcakes,revealed,revealed,C,1,block1,16,24,14
209,3942,purple,MC4,MC,NonProj,0,block1,17,24,15
209,5304,horse,discovered,discovered,C,1,block1,18,24,16
209,7452,garage,is_aware,is_aware,C,1,block1,19,24,17
209,5830,frisbee,MC6,MC,NonProj,0,block1,20,24,18
209,5282,hat,is_amused,is_amused,C,1,block1,21,24,19
209,5846,swing,established,established,C,1,block1,22,24,20
210,16700,bmw,MC5,MC,NonProj,0,block1,3,23,1
210,7944,ditch,established,established,C,0.18,block1,4,23,2
210,7638,picture,is_amused,is_amused,C,0.88,block1,5,23,3
210,5416,poodle,realize,realize,C,0.78,block1,6,23,4
210,10479,hat,MC3,MC,NonProj,0,block1,7,23,5
210,8119,damp,MC8,MC,NonProj,0,block1,8,23,6
210,7424,poem,discovered,discovered,C,0.89,block1,9,23,7
210,57047,horse,MC6,MC,NonProj,0,block1,10,23,8
210,6607,nails,confessed,confessed,C,0.41,block1,11,23,9
210,47847,frisbee,noticed,noticed,C,0.39,block1,12,23,10
210,5175,yoga,revealed,revealed,C,0.53,block1,13,23,11
210,3984,tea,MC4,MC,NonProj,0,block1,14,23,12
210,7583,chili,MC2,MC,NonProj,0,block1,15,23,13
210,12264,garage,found_out,found_out,C,0.48,block1,16,23,14
210,3208,dancing,is_aware,is_aware,C,0.51,block1,17,23,15
210,6487,cupcakes,learned,learned,C,0.5,block1,18,23,16
210,3344,purple,is_annoyed,is_annoyed,C,0.54,block1,19,23,17
210,3096,pool,saw,saw,C,0.52,block1,20,23,18
210,5207,swing,MC7,MC,NonProj,0,block1,21,23,19
210,3967,zoo,MC1,MC,NonProj,0,block1,22,23,20
211,22522,yoga,noticed,noticed,C,0.36,block1,3,51,1
211,11028,bmw,MC3,MC,NonProj,0.02,block1,4,51,2
211,13677,swing,is_aware,is_aware,C,0.89,block1,5,51,3
211,8109,nails,established,established,C,0.92,block1,6,51,4
211,5206,zoo,is_amused,is_amused,C,0.94,block1,7,51,5
211,7672,cupcakes,is_annoyed,is_annoyed,C,0.93,block1,8,51,6
211,4750,pool,discovered,discovered,C,0.96,block1,9,51,7
211,5323,tea,learned,learned,C,0.94,block1,10,51,8
211,7080,poodle,MC8,MC,NonProj,0.03,block1,11,51,9
211,8150,poem,MC4,MC,NonProj,0.01,block1,12,51,10
211,4865,hat,saw,saw,C,0.97,block1,13,51,11
211,6548,dancing,confessed,confessed,C,0.96,block1,14,51,12
211,4436,garage,realize,realize,C,0.99,block1,15,51,13
211,5311,ditch,found_out,found_out,C,0.96,block1,16,51,14
211,5576,chili,MC1,MC,NonProj,0.01,block1,17,51,15
211,4548,damp,MC2,MC,NonProj,0,block1,18,51,16
211,4634,purple,MC5,MC,NonProj,0.03,block1,19,51,17
211,5422,picture,MC7,MC,NonProj,0.01,block1,20,51,18
211,4205,frisbee,MC6,MC,NonProj,0.03,block1,21,51,19
211,7635,horse,revealed,revealed,C,0.81,block1,22,51,20
212,12518,swing,noticed,noticed,C,0.87,block1,3,39,1
212,16092,horse,found_out,found_out,C,0.47,block1,4,39,2
212,10232,zoo,is_annoyed,is_annoyed,C,0.66,block1,5,39,3
212,8416,chili,MC4,MC,NonProj,0,block1,6,39,4
