workerid,rt,content,trigger,short_trigger,trigger_class,response,block,slide_number_in_experiment,age,trial
166,7808,muffins,MC6,MC,NonProj,0,block1,15,26,13
166,5191,hat,annoyed,annoyed,C,1,block1,16,26,14
166,3793,cupcakes,MC2,MC,NonProj,0,block1,17,26,15
167,6700,muffins,only,only,C,0.04,block1,3,28,1
167,3433,pizza,MC4,MC,NonProj,0.04,block1,4,28,2
167,4362,olives,MC3,MC,NonProj,0.05,block1,5,28,3
167,3997,cheat,stupid,stupid,C,0.27,block1,6,28,4
167,3587,boyfriend,possNP,possNP,B,0.07,block1,7,28,5
167,6245,aunt,NRRC,NRRC,B,0.04,block1,8,28,6
167,12549,soccer,discover,discover,C,0.08,block1,9,28,7
167,34130,play,stop,stop,C,0.03,block1,10,28,8
167,2818,alcatraz,MC1,MC,NonProj,0.09,block1,11,28,9
167,4465,bmw,annoyed,annoyed,C,0.35,block1,12,28,10
167,2805,cupcakes,MC2,MC,NonProj,0.53,block1,13,28,11
167,2532,stuntman,MC6,MC,NonProj,0.04,block1,14,28,12
167,5138,veggie,NomApp,NomApp,B,0.17,block1,15,28,13
167,3121,hat,know,know,C,0.48,block1,16,28,14
167,3313,kids,MC5,MC,NonProj,0.23,block1,17,28,15
168,15545,soccer,discover,discover,C,1,block1,3,30,1
168,10193,veggie,NomApp,NomApp,B,1,block1,4,30,2
168,12678,aunt,possNP,possNP,B,0.98,block1,5,30,3
168,6345,boyfriend,MC6,MC,NonProj,0,block1,6,30,4
168,9979,pizza,only,only,C,0.02,block1,7,30,5
168,10361,play,know,know,C,1,block1,8,30,6
168,5501,stuntman,stupid,stupid,C,0.9,block1,9,30,7
168,4725,cheat,MC4,MC,NonProj,0,block1,10,30,8
168,5512,cupcakes,MC2,MC,NonProj,0,block1,11,30,9
168,10046,ballet,stop,stop,C,1,block1,12,30,10
168,7617,alcatraz,NRRC,NRRC,B,0.95,block1,13,30,11
168,8179,hat,annoyed,annoyed,C,0.92,block1,14,30,12
168,8921,muffins,MC1,MC,NonProj,0.03,block1,15,30,13
168,5580,nails,MC3,MC,NonProj,0,block1,16,30,14
168,5130,kids,MC5,MC,NonProj,0,block1,17,30,15
170,9852,boyfriend,MC5,MC,NonProj,0,block1,3,32,1
170,4038,pizza,only,only,C,0,block1,4,32,2
170,8593,bmw,NomApp,NomApp,B,1,block1,5,32,3
170,4377,nails,MC3,MC,NonProj,0,block1,6,32,4
170,5489,hat,possNP,possNP,B,0.98,block1,7,32,5
170,8719,olives,annoyed,annoyed,C,0.79,block1,8,32,6
170,6885,ballet,stop,stop,C,0.2,block1,9,32,7
170,3363,muffins,MC2,MC,NonProj,0,block1,10,32,8
170,4521,play,know,know,C,0,block1,11,32,9
170,3971,stuntman,stupid,stupid,C,1,block1,12,32,10
170,3150,kids,MC1,MC,NonProj,0,block1,13,32,11
170,2575,veggie,MC4,MC,NonProj,0,block1,14,32,12
170,4174,soccer,discover,discover,C,0,block1,15,32,13
170,6164,aunt,NRRC,NRRC,B,0,block1,16,32,14
170,3005,alcatraz,MC6,MC,NonProj,0,block1,17,32,15
171,13450,nails,stop,stop,C,0.98,block1,3,23,1
171,5236,kids,MC2,MC,NonProj,0.03,block1,4,23,2
171,7782,cheat,stupid,stupid,C,0.97,block1,5,23,3
171,5872,aunt,MC1,MC,NonProj,0.02,block1,6,23,4
171,6203,bmw,possNP,possNP,B,0.99,block1,7,23,5
171,3703,veggie,MC4,MC,NonProj,0.02,block1,8,23,6
171,5805,play,MC3,MC,NonProj,0.02,block1,9,23,7
171,12059,soccer,NRRC,NRRC,B,0.99,block1,10,23,8
171,9464,muffins,only,only,C,0.99,block1,11,23,9
171,6436,alcatraz,discover,discover,C,0.98,block1,12,23,10
171,7839,pizza,annoyed,annoyed,C,0.97,block1,13,23,11
171,6160,boyfriend,MC6,MC,NonProj,0.04,block1,14,23,12
171,51023,ballet,NomApp,NomApp,B,0.99,block1,15,23,13
171,9799,cupcakes,know,know,C,0.99,block1,16,23,14
171,11180,hat,MC5,MC,NonProj,0.02,block1,17,23,15
172,15556,cupcakes,NRRC,NRRC,B,0.71,block1,3,24,1
172,18789,pizza,only,only,C,0.18,block1,4,24,2
172,5653,hat,annoyed,annoyed,C,0.74,block1,5,24,3
172,10388,aunt,possNP,possNP,B,1,block1,6,24,4
172,9322,kids,stupid,stupid,C,0.38,block1,7,24,5
172,5525,alcatraz,MC1,MC,NonProj,0,block1,8,24,6
172,3721,stuntman,MC2,MC,NonProj,0,block1,9,24,7
172,5743,play,stop,stop,C,0.79,block1,10,24,8
172,5420,nails,MC5,MC,NonProj,0,block1,11,24,9
172,6784,soccer,discover,discover,C,0.49,block1,12,24,10
172,5719,muffins,MC6,MC,NonProj,0,block1,13,24,11
172,6039,veggie,NomApp,NomApp,B,0.65,block1,14,24,12
172,5954,boyfriend,MC4,MC,NonProj,0,block1,15,24,13
172,6794,bmw,know,know,C,0.6,block1,16,24,14
172,11306,ballet,MC3,MC,NonProj,0,block1,17,24,15
173,14011,veggie,NomApp,NomApp,B,0.76,block1,3,53,1
173,9039,soccer,annoyed,annoyed,C,0.62,block1,4,53,2
173,13671,boyfriend,possNP,possNP,B,0.52,block1,5,53,3
173,9724,stuntman,MC1,MC,NonProj,0.02,block1,6,53,4
173,8948,cheat,stupid,stupid,C,0.73,block1,7,53,5
173,4168,olives,MC3,MC,NonProj,0.02,block1,8,53,6
173,10027,nails,stop,stop,C,0.82,block1,9,53,7
173,4808,cupcakes,MC2,MC,NonProj,0.02,block1,10,53,8
173,11524,play,MC4,MC,NonProj,0.01,block1,11,53,9
173,9237,muffins,only,only,C,0.14,block1,12,53,10
173,6906,alcatraz,discover,discover,C,0.03,block1,13,53,11
173,7815,bmw,know,know,C,0.28,block1,14,53,12
173,5547,ballet,MC5,MC,NonProj,0.03,block1,15,53,13
173,4448,hat,MC6,MC,NonProj,0.04,block1,16,53,14
173,10788,aunt,NRRC,NRRC,B,0.16,block1,17,53,15
174,8567,muffins,MC3,MC,NonProj,0,block1,3,29,1
174,9946,hat,annoyed,annoyed,C,1,block1,4,29,2
174,4715,kids,MC1,MC,NonProj,0,block1,5,29,3
174,3521,stuntman,MC5,MC,NonProj,0,block1,6,29,4
174,9933,cheat,stupid,stupid,C,0.52,block1,7,29,5
174,8312,aunt,know,know,C,0.83,block1,8,29,6
174,4985,boyfriend,possNP,possNP,B,1,block1,9,29,7
174,3525,veggie,MC6,MC,NonProj,0,block1,10,29,8
174,3995,soccer,MC4,MC,NonProj,0,block1,11,29,9
174,20275,play,stop,stop,C,0.68,block1,12,29,10
174,5552,bmw,NomApp,NomApp,B,1,block1,13,29,11
174,6015,alcatraz,NRRC,NRRC,B,0.9,block1,14,29,12
174,2979,ballet,MC2,MC,NonProj,0,block1,15,29,13
174,5565,pizza,only,only,C,0.37,block1,16,29,14
174,7903,nails,discover,discover,C,0.63,block1,17,29,15
175,9856,soccer,know,know,C,0.82,block1,3,29,1
175,5799,play,MC4,MC,NonProj,0.02,block1,4,29,2
175,7997,ballet,NomApp,NomApp,B,0.99,block1,5,29,3
175,8368,aunt,possNP,possNP,B,0.83,block1,6,29,4
175,6764,boyfriend,MC1,MC,NonProj,0,block1,7,29,5
175,10032,cupcakes,NRRC,NRRC,B,0.73,block1,8,29,6
175,9171,pizza,only,only,C,0.03,block1,9,29,7
175,7062,nails,stop,stop,C,0.03,block1,10,29,8
175,3404,veggie,MC2,MC,NonProj,0.03,block1,11,29,9
175,9412,cheat,MC6,MC,NonProj,0.02,block1,12,29,10
175,6717,hat,annoyed,annoyed,C,0.89,block1,13,29,11
175,7901,stuntman,MC3,MC,NonProj,0.01,block1,14,29,12
175,8952,alcatraz,discover,discover,C,0.71,block1,15,29,13
175,3630,olives,MC5,MC,NonProj,0.02,block1,16,29,14
175,6303,kids,stupid,stupid,C,0.84,block1,17,29,15
176,5283,play,stop,stop,C,1,block1,3,20,1
176,2979,boyfriend,MC4,MC,NonProj,0,block1,4,20,2
176,4316,pizza,only,only,C,0.95,block1,5,20,3
176,7674,olives,annoyed,annoyed,C,0.02,block1,6,20,4
176,2391,bmw,know,know,C,0.01,block1,7,20,5
176,2702,nails,MC6,MC,NonProj,0.02,block1,8,20,6
176,3702,veggie,NomApp,NomApp,B,0.03,block1,9,20,7
176,2550,cupcakes,MC2,MC,NonProj,0.02,block1,10,20,8
176,1742,stuntman,MC5,MC,NonProj,0.05,block1,11,20,9
176,4807,muffins,NRRC,NRRC,B,0.97,block1,12,20,10
176,24621,soccer,MC3,MC,NonProj,0.03,block1,13,20,11
176,2685,alcatraz,discover,discover,C,0.03,block1,14,20,12
176,3394,ballet,MC1,MC,NonProj,0.0600000000000001,block1,15,20,13
176,6255,kids,stupid,stupid,C,0.99,block1,16,20,14
176,3463,aunt,possNP,possNP,B,0.95,block1,17,20,15
177,7982,stuntman,stupid,stupid,C,0.85,block1,3,32,1
177,5032,bmw,NomApp,NomApp,B,0.97,block1,4,32,2
177,5463,nails,MC4,MC,NonProj,0.04,block1,5,32,3
177,2616,boyfriend,MC5,MC,NonProj,0.03,block1,6,32,4
177,4432,aunt,NRRC,NRRC,B,0.52,block1,7,32,5
177,3476,cupcakes,MC1,MC,NonProj,0.04,block1,8,32,6
177,3536,veggie,MC2,MC,NonProj,0.03,block1,9,32,7
177,5911,soccer,know,know,C,0.03,block1,10,32,8
177,4097,kids,MC3,MC,NonProj,0.03,block1,11,32,9
177,3376,play,stop,stop,C,0.04,block1,12,32,10
177,2959,pizza,only,only,C,0.02,block1,13,32,11
177,3704,olives,annoyed,annoyed,C,0,block1,14,32,12
177,3873,alcatraz,discover,discover,C,0.02,block1,15,32,13
177,4176,hat,possNP,possNP,B,0.74,block1,16,32,14
177,4239,ballet,MC6,MC,NonProj,0,block1,17,32,15
178,12990,cheat,stupid,stupid,C,0,block1,3,26,1
178,7781,kids,MC3,MC,NonProj,0,block1,4,26,2
178,9862,pizza,MC5,MC,NonProj,0,block1,5,26,3
178,7184,aunt,possNP,possNP,B,0.05,block1,6,26,4
178,6101,muffins,only,only,C,0,block1,7,26,5
178,5997,nails,stop,stop,C,0,block1,8,26,6
178,5037,hat,MC2,MC,NonProj,0,block1,9,26,7
178,5052,veggie,MC1,MC,NonProj,0,block1,10,26,8
178,3202,alcatraz,MC6,MC,NonProj,0,block1,11,26,9
178,4423,ballet,MC4,MC,NonProj,0,block1,12,26,10
178,148288,bmw,NomApp,NomApp,B,0,block1,13,26,11
178,2497,olives,annoyed,annoyed,C,0,block1,14,26,12
178,2826,play,discover,discover,C,0,block1,15,26,13
178,3670,soccer,NRRC,NRRC,B,0,block1,16,26,14
178,3194,cupcakes,know,know,C,0,block1,17,26,15
179,12905,cheat,MC1,MC,NonProj,0,block1,3,26,1
179,32771,cupcakes,NRRC,NRRC,B,0.49,block1,4,26,2
179,7323,muffins,MC2,MC,NonProj,0,block1,5,26,3
179,11054,aunt,know,know,C,0,block1,6,26,4
179,12630,play,stop,stop,C,1,block1,7,26,5
179,8630,olives,MC4,MC,NonProj,0,block1,8,26,6
179,6544,kids,only,only,C,1,block1,9,26,7
179,7750,pizza,MC5,MC,NonProj,0,block1,10,26,8
179,35434,veggie,NomApp,NomApp,B,1,block1,11,26,9
179,9475,hat,annoyed,annoyed,C,1,block1,12,26,10
179,10116,nails,discover,discover,C,1,block1,13,26,11
179,8561,soccer,MC3,MC,NonProj,0,block1,14,26,12
179,5714,ballet,MC6,MC,NonProj,0,block1,15,26,13
179,4914,stuntman,stupid,stupid,C,1,block1,16,26,14
179,5506,boyfriend,possNP,possNP,B,1,block1,17,26,15
180,12990,veggie,MC6,MC,NonProj,0,block1,3,25,1
180,9143,play,stop,stop,C,1,block1,4,25,2
180,4481,alcatraz,MC5,MC,NonProj,0,block1,5,25,3
180,5483,nails,MC1,MC,NonProj,0,block1,6,25,4
180,9032,muffins,only,only,C,0.48,block1,7,25,5
180,5630,cheat,MC3,MC,NonProj,0,block1,8,25,6
180,8686,pizza,discover,discover,C,1,block1,9,25,7
180,7835,kids,stupid,stupid,C,1,block1,10,25,8
180,6870,olives,annoyed,annoyed,C,1,block1,11,25,9
180,7260,bmw,know,know,C,0.02,block1,12,25,10
180,7140,stuntman,NomApp,NomApp,B,1,block1,13,25,11
180,7325,hat,possNP,possNP,B,1,block1,14,25,12
180,4382,boyfriend,MC4,MC,NonProj,0,block1,15,25,13
180,5304,ballet,MC2,MC,NonProj,0.01,block1,16,25,14
180,7488,aunt,NRRC,NRRC,B,1,block1,17,25,15
181,12485,boyfriend,MC1,MC,NonProj,0.03,block1,3,52,1
181,9783,muffins,only,only,C,0.45,block1,4,52,2
181,13632,play,know,know,C,0.99,block1,5,52,3
181,11096,soccer,annoyed,annoyed,C,0.83,block1,6,52,4
181,4855,hat,MC5,MC,NonProj,0.03,block1,7,52,5
181,7624,kids,MC6,MC,NonProj,0.03,block1,8,52,6
181,8396,pizza,discover,discover,C,0.32,block1,9,52,7
181,7495,aunt,possNP,possNP,B,0.99,block1,10,52,8
181,10960,nails,stupid,stupid,C,0.7,block1,11,52,9
181,7816,stuntman,NomApp,NomApp,B,0.98,block1,12,52,10
181,3976,veggie,MC2,MC,NonProj,0.01,block1,13,52,11
181,6905,ballet,stop,stop,C,0.57,block1,14,52,12
181,5439,alcatraz,MC4,MC,NonProj,0.03,block1,15,52,13
181,4255,bmw,MC3,MC,NonProj,0.01,block1,16,52,14
181,8152,cupcakes,NRRC,NRRC,B,0.5,block1,17,52,15
182,8580,boyfriend,possNP,possNP,B,0.97,block1,3,32,1
182,7983,alcatraz,discover,discover,C,0,block1,4,32,2
182,5115,veggie,MC3,MC,NonProj,0.03,block1,5,32,3
182,6416,hat,MC4,MC,NonProj,0.03,block1,6,32,4
182,10866,ballet,NomApp,NomApp,B,0.63,block1,7,32,5
182,10532,play,stop,stop,C,0.64,block1,8,32,6
182,5350,nails,MC1,MC,NonProj,0.02,block1,9,32,7
182,12301,muffins,only,only,C,0.21,block1,10,32,8
182,6281,cheat,stupid,stupid,C,0.22,block1,11,32,9
182,13708,cupcakes,NRRC,NRRC,B,0.28,block1,12,32,10
182,5549,aunt,MC6,MC,NonProj,0.04,block1,13,32,11
182,4900,kids,MC2,MC,NonProj,0.01,block1,14,32,12
182,9702,soccer,know,know,C,0.28,block1,15,32,13
182,5413,stuntman,MC5,MC,NonProj,0,block1,16,32,14
182,11079,bmw,annoyed,annoyed,C,0.25,block1,17,32,15
183,10578,bmw,NomApp,NomApp,B,0.97,block1,3,62,1
183,9594,stuntman,MC3,MC,NonProj,0.04,block1,4,62,2
183,7790,olives,annoyed,annoyed,C,0.75,block1,5,62,3
183,7101,hat,MC1,MC,NonProj,0.08,block1,6,62,4
183,10401,aunt,know,know,C,0.88,block1,7,62,5
183,5517,alcatraz,MC6,MC,NonProj,0.11,block1,8,62,6
183,12580,nails,MC5,MC,NonProj,0.09,block1,9,62,7
183,11489,kids,only,only,C,0.84,block1,10,62,8
183,6707,pizza,discover,discover,C,0.82,block1,11,62,9
183,6979,muffins,NRRC,NRRC,B,0.9,block1,12,62,10
183,5104,boyfriend,possNP,possNP,B,0.89,block1,13,62,11
183,9106,cupcakes,MC4,MC,NonProj,0.03,block1,14,62,12
183,8625,cheat,stupid,stupid,C,0.8,block1,15,62,13
183,9999,ballet,MC2,MC,NonProj,0.15,block1,16,62,14
183,9175,play,stop,stop,C,0.98,block1,17,62,15
185,30433,nails,stop,stop,C,0.88,block1,3,27,1
185,8198,boyfriend,possNP,possNP,B,1,block1,4,27,2
185,9423,soccer,annoyed,annoyed,C,0,block1,5,27,3
185,8719,pizza,only,only,C,0.14,block1,6,27,4
185,12697,alcatraz,discover,discover,C,0.42,block1,7,27,5
185,8119,ballet,MC1,MC,NonProj,0,block1,8,27,6
185,4320,aunt,MC3,MC,NonProj,0,block1,9,27,7
185,9335,kids,stupid,stupid,C,0.44,block1,10,27,8
185,13233,bmw,NomApp,NomApp,B,0.45,block1,11,27,9
185,5559,hat,MC6,MC,NonProj,0,block1,12,27,10
185,6191,veggie,NRRC,NRRC,B,0.74,block1,13,27,11
185,4728,muffins,MC4,MC,NonProj,0,block1,14,27,12
185,5391,play,MC5,MC,NonProj,0,block1,15,27,13
185,3648,olives,MC2,MC,NonProj,0,block1,16,27,14
185,8502,cheat,know,know,C,0.61,block1,17,27,15
186,20795,cupcakes,NRRC,NRRC,B,0.68,block1,3,39,1
186,4995,cheat,know,know,C,0.03,block1,4,39,2
186,4325,alcatraz,MC2,MC,NonProj,0.03,block1,5,39,3
186,9071,nails,stop,stop,C,1,block1,6,39,4
186,5532,olives,MC1,MC,NonProj,0,block1,7,39,5
186,17401,pizza,annoyed,annoyed,C,1,block1,8,39,6
186,7857,stuntman,stupid,stupid,C,1,block1,9,39,7
186,10368,kids,only,only,C,0.3,block1,10,39,8
186,4504,soccer,MC3,MC,NonProj,0.01,block1,11,39,9
186,4099,muffins,MC5,MC,NonProj,0.05,block1,12,39,10
186,11667,play,discover,discover,C,0.69,block1,13,39,11
186,4897,ballet,NomApp,NomApp,B,1,block1,14,39,12
186,3103,aunt,MC6,MC,NonProj,0,block1,15,39,13
186,3657,hat,MC4,MC,NonProj,0,block1,16,39,14
186,8374,bmw,possNP,possNP,B,0.77,block1,17,39,15
187,11950,muffins,only,only,C,0.02,block1,3,28,1
187,8408,boyfriend,MC2,MC,NonProj,0.02,block1,4,28,2
187,11485,aunt,possNP,possNP,B,1,block1,5,28,3
187,8296,soccer,annoyed,annoyed,C,0.56,block1,6,28,4
187,5064,stuntman,MC3,MC,NonProj,0.01,block1,7,28,5
187,5897,play,MC4,MC,NonProj,0,block1,8,28,6
187,9617,nails,discover,discover,C,0.03,block1,9,28,7
187,5146,alcatraz,MC5,MC,NonProj,0.03,block1,10,28,8
187,7860,veggie,NomApp,NomApp,B,0.95,block1,11,28,9
187,5976,cheat,MC1,MC,NonProj,0.01,block1,12,28,10
187,9988,ballet,stop,stop,C,0.94,block1,13,28,11
187,5095,pizza,MC6,MC,NonProj,0.01,block1,14,28,12
187,11720,kids,stupid,stupid,C,0.91,block1,15,28,13
187,12648,hat,know,know,C,0.25,block1,16,28,14
187,7329,cupcakes,NRRC,NRRC,B,0.69,block1,17,28,15
188,7458,muffins,only,only,C,0.21,block1,3,25,1
188,7975,bmw,NomApp,NomApp,B,0.72,block1,4,25,2
188,7254,ballet,stop,stop,C,0.66,block1,5,25,3
188,6951,nails,MC1,MC,NonProj,0,block1,6,25,4
188,11126,pizza,discover,discover,C,0.13,block1,7,25,5
188,6223,olives,annoyed,annoyed,C,0.88,block1,8,25,6
188,6207,cheat,stupid,stupid,C,0.83,block1,9,25,7
188,4743,hat,MC5,MC,NonProj,0.02,block1,10,25,8
188,5575,cupcakes,know,know,C,0.82,block1,11,25,9
188,5040,aunt,possNP,possNP,B,0.86,block1,12,25,10
188,6135,kids,MC3,MC,NonProj,0.01,block1,13,25,11
188,4687,play,MC2,MC,NonProj,0.02,block1,14,25,12
188,3847,stuntman,MC4,MC,NonProj,0.02,block1,15,25,13
188,3567,alcatraz,MC6,MC,NonProj,0.03,block1,16,25,14
188,6776,soccer,NRRC,NRRC,B,0.87,block1,17,25,15
189,18818,hat,possNP,possNP,B,0,block1,3,29,1
189,14079,cheat,know,know,C,0,block1,4,29,2
189,8791,play,MC5,MC,NonProj,0,block1,5,29,3
189,7768,muffins,only,only,C,0,block1,6,29,4
189,11568,bmw,NomApp,NomApp,B,0.52,block1,7,29,5
189,8248,pizza,discover,discover,C,0,block1,8,29,6
189,5624,kids,MC4,MC,NonProj,0,block1,9,29,7
189,8584,soccer,annoyed,annoyed,C,0,block1,10,29,8
189,20831,nails,stop,stop,C,0,block1,11,29,9
189,12064,alcatraz,NRRC,NRRC,B,0.49,block1,12,29,10
189,12983,boyfriend,MC1,MC,NonProj,0,block1,13,29,11
189,5600,cupcakes,MC2,MC,NonProj,0,block1,14,29,12
189,5632,olives,MC3,MC,NonProj,0,block1,15,29,13
189,9304,aunt,MC6,MC,NonProj,0,block1,16,29,14
189,10568,stuntman,stupid,stupid,C,0.49,block1,17,29,15
190,40464,ballet,NomApp,NomApp,B,0.48,block1,3,53,1
190,19817,kids,MC4,MC,NonProj,0.01,block1,4,53,2
190,28819,cupcakes,know,know,C,0.65,block1,5,53,3
190,10979,stuntman,MC5,MC,NonProj,0.01,block1,6,53,4
190,22566,bmw,possNP,possNP,B,0.76,block1,7,53,5
190,9237,soccer,MC3,MC,NonProj,0,block1,8,53,6
190,10544,hat,MC6,MC,NonProj,0,block1,9,53,7
190,20982,veggie,NRRC,NRRC,B,0.88,block1,10,53,8
190,13932,muffins,MC1,MC,NonProj,0.01,block1,11,53,9
190,16186,alcatraz,discover,discover,C,0.59,block1,12,53,10
190,13114,olives,annoyed,annoyed,C,0.85,block1,13,53,11
190,23018,pizza,only,only,C,0.68,block1,14,53,12
190,15160,cheat,stupid,stupid,C,0.49,block1,15,53,13
190,22657,nails,stop,stop,C,0.08,block1,16,53,14
190,20635,play,MC2,MC,NonProj,0,block1,17,53,15
191,15875,cheat,stupid,stupid,C,0.22,block1,3,34,1
191,6994,stuntman,NomApp,NomApp,B,0.94,block1,4,34,2
191,4635,veggie,MC3,MC,NonProj,0.03,block1,5,34,3
191,5670,pizza,only,only,C,0.02,block1,6,34,4
191,3657,olives,MC5,MC,NonProj,0.02,block1,7,34,5
191,3895,boyfriend,MC4,MC,NonProj,0,block1,8,34,6
191,4267,soccer,MC2,MC,NonProj,0,block1,9,34,7
191,5835,bmw,annoyed,annoyed,C,1,block1,10,34,8
191,9136,nails,stop,stop,C,0.67,block1,11,34,9
191,6101,aunt,NRRC,NRRC,B,0.77,block1,12,34,10
191,7420,cupcakes,know,know,C,1,block1,13,34,11
191,10862,play,discover,discover,C,1,block1,14,34,12
191,5208,alcatraz,MC6,MC,NonProj,0,block1,15,34,13
191,4604,hat,possNP,possNP,B,0.79,block1,16,34,14
191,6485,kids,MC1,MC,NonProj,0,block1,17,34,15
192,11230,ballet,MC5,MC,NonProj,0.04,block1,3,26,1
192,5664,pizza,discover,discover,C,0.08,block1,4,26,2
192,4729,hat,MC6,MC,NonProj,0.0600000000000001,block1,5,26,3
192,2888,boyfriend,possNP,possNP,B,0.09,block1,6,26,4
192,4019,veggie,NomApp,NomApp,B,0.08,block1,7,26,5
192,12512,stuntman,stupid,stupid,C,0.64,block1,8,26,6
192,6896,cheat,MC1,MC,NonProj,0.09,block1,9,26,7
192,4857,nails,MC4,MC,NonProj,0.13,block1,10,26,8
192,3371,cupcakes,MC3,MC,NonProj,0.11,block1,11,26,9
192,4059,aunt,know,know,C,0.1,block1,12,26,10
192,6180,bmw,annoyed,annoyed,C,0.09,block1,13,26,11
192,9104,olives,MC2,MC,NonProj,0.08,block1,14,26,12
192,8626,soccer,NRRC,NRRC,B,0.52,block1,15,26,13
192,7104,kids,only,only,C,0.47,block1,16,26,14
192,12887,play,stop,stop,C,0.68,block1,17,26,15
193,10556,kids,MC4,MC,NonProj,0,block1,3,40,1
193,13468,play,know,know,C,1,block1,4,40,2
193,32376,muffins,only,only,C,0.34,block1,5,40,3
193,61094,veggie,NomApp,NomApp,B,0.98,block1,6,40,4
193,16916,hat,MC3,MC,NonProj,0.02,block1,7,40,5
193,27394,bmw,MC1,MC,NonProj,0,block1,8,40,6
193,56524,pizza,discover,discover,C,0.31,block1,9,40,7
193,6841,ballet,stop,stop,C,0.78,block1,10,40,8
193,5887,soccer,annoyed,annoyed,C,1,block1,11,40,9
193,3141,stuntman,MC5,MC,NonProj,0,block1,12,40,10
193,5307,cupcakes,NRRC,NRRC,B,0.95,block1,13,40,11
193,6444,cheat,MC6,MC,NonProj,0,block1,14,40,12
193,30154,nails,stupid,stupid,C,0.94,block1,15,40,13
193,4501,olives,MC2,MC,NonProj,0,block1,16,40,14
193,5832,aunt,possNP,possNP,B,0.95,block1,17,40,15
194,7784,soccer,MC2,MC,NonProj,0,block1,3,36,1
194,6967,bmw,NomApp,NomApp,B,0.95,block1,4,36,2
194,5897,kids,stupid,stupid,C,0.96,block1,5,36,3
194,12953,play,know,know,C,0.04,block1,6,36,4
194,7793,alcatraz,discover,discover,C,0.01,block1,7,36,5
194,4024,cheat,MC6,MC,NonProj,0.01,block1,8,36,6
194,8962,ballet,stop,stop,C,0.37,block1,9,36,7
194,6544,muffins,NRRC,NRRC,B,0.81,block1,10,36,8
194,9656,olives,annoyed,annoyed,C,0.63,block1,11,36,9
194,4729,nails,MC1,MC,NonProj,0.04,block1,12,36,10
194,7433,pizza,only,only,C,0.61,block1,13,36,11
194,9145,cupcakes,MC3,MC,NonProj,0.02,block1,14,36,12
194,3672,boyfriend,MC4,MC,NonProj,0.03,block1,15,36,13
194,5418,aunt,possNP,possNP,B,0.62,block1,16,36,14
194,3919,hat,MC5,MC,NonProj,0.02,block1,17,36,15
195,4133,veggie,MC3,MC,NonProj,0.04,block1,3,33,1
195,4855,ballet,NomApp,NomApp,B,0.94,block1,4,33,2
195,5744,soccer,MC5,MC,NonProj,0.05,block1,5,33,3
195,4224,muffins,only,only,C,0.05,block1,6,33,4
195,5304,olives,MC4,MC,NonProj,0.02,block1,7,33,5
195,5696,play,MC1,MC,NonProj,0.02,block1,8,33,6
195,6679,cupcakes,NRRC,NRRC,B,0.98,block1,9,33,7
195,4167,kids,MC6,MC,NonProj,0.03,block1,10,33,8
195,7543,nails,stop,stop,C,0.96,block1,11,33,9
195,4616,hat,annoyed,annoyed,C,0.96,block1,12,33,10
195,9247,bmw,know,know,C,0.95,block1,13,33,11
195,6566,cheat,stupid,stupid,C,0.95,block1,14,33,12
195,3536,aunt,MC2,MC,NonProj,0.03,block1,15,33,13
195,15654,pizza,discover,discover,C,0.46,block1,16,33,14
195,5352,boyfriend,possNP,possNP,B,0.98,block1,17,33,15
196,7699,kids,MC1,MC,NonProj,0,block1,3,25,1
196,8117,pizza,discover,discover,C,0.64,block1,4,25,2
196,4364,soccer,annoyed,annoyed,C,0.79,block1,5,25,3
196,5400,bmw,know,know,C,0.8,block1,6,25,4
196,2903,hat,MC3,MC,NonProj,0,block1,7,25,5
196,7898,cheat,stupid,stupid,C,0.33,block1,8,25,6
196,6449,muffins,only,only,C,0.42,block1,9,25,7
196,5113,ballet,NomApp,NomApp,B,1,block1,10,25,8
196,3700,alcatraz,MC6,MC,NonProj,0,block1,11,25,9
196,2997,stuntman,MC4,MC,NonProj,0,block1,12,25,10
196,3002,olives,MC5,MC,NonProj,0,block1,13,25,11
196,4532,veggie,NRRC,NRRC,B,1,block1,14,25,12
196,4387,aunt,possNP,possNP,B,1,block1,15,25,13
196,6280,nails,stop,stop,C,0,block1,16,25,14
196,2779,boyfriend,MC2,MC,NonProj,0,block1,17,25,15
197,9681,play,stop,stop,C,0.99,block1,3,35,1
197,4856,hat,MC5,MC,NonProj,0.02,block1,4,35,2
197,5842,ballet,MC2,MC,NonProj,0.01,block1,5,35,3
197,6404,nails,stupid,stupid,C,0.97,block1,6,35,4
197,4717,veggie,NRRC,NRRC,B,0.99,block1,7,35,5
197,8247,alcatraz,discover,discover,C,0.98,block1,8,35,6
197,4325,cupcakes,MC1,MC,NonProj,0.01,block1,9,35,7
197,3536,stuntman,NomApp,NomApp,B,0.99,block1,10,35,8
197,3552,pizza,MC3,MC,NonProj,0.02,block1,11,35,9
197,4108,boyfriend,MC6,MC,NonProj,0.03,block1,12,35,10
197,4992,muffins,only,only,C,0.98,block1,13,35,11
197,3708,bmw,know,know,C,0.97,block1,14,35,12
197,3557,cheat,MC4,MC,NonProj,0.02,block1,15,35,13
197,9833,soccer,annoyed,annoyed,C,0.96,block1,16,35,14
197,6001,aunt,possNP,possNP,B,0.96,block1,17,35,15
